Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Source title,Cited by,Link,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,EID
,"Liu Z., Hu C., Xia H., Xiang T., Wang B., Chen J.",SPDTS: A Differential Privacy-Based Blockchain Scheme for Secure Power Data Trading,2022.0,Scopus,,,,,,,10.1109/TNSM.2022.3181814,,,,,,,,,,,,"Currently, the conventional mode of power data transaction is mediated by Web pages. Nevertheless, there are challenging issues such as privacy protection, transaction security and data reliability in power data trading. In this paper, we present a novel secure power data trading scheme (SPDTS). Firstly, the zero-knowledge proof is employed to achieve data availability and consistency without revealing the data. Then, SPDTS takes full advantage of the dispersibility and immutability of blockchain to ensure the reliability of data transactions. To keep the transaction process efficient, the processing tasks for power data are performed under smart contract. Meanwhile, a trusted execution environment (TEE) is adopted to guarantee the security of power data. Finally, we present a differential privacy scheme to safeguard the privacy information in the power data. Our study indicates that the proposed scheme can achieve privacy protection, transaction security and data reliability. Also, we conduct security analysis and verify the privacy protection property of the scheme in real cases. © 2004-2012 IEEE.",,,IEEE Transactions on Network and Service Management,1.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132705345&doi=10.1109%2fTNSM.2022.3181814&partnerID=40&md5=eb2af269026bb2e4046c172f4197a8f8,blockchain; differential privacy; Power data transaction; security; zero-knowledge proof,Blockchain; Commerce; Data privacy; Reliability; Websites; Block-chain; Data transaction; Differential privacies; Power data; Power data transaction; Security; Zero-knowledge proofs; Smart contract,Article,Final,,2-s2.0-85132705345
,"Yang F., Qiao Y., Abedin M.Z., Huang C.",Privacy-Preserved Credit Data Sharing Integrating Blockchain and Federated Learning for Industrial 4.0,2022.0,Scopus,,,,,,,10.1109/TII.2022.3151917,,,,,,,,,,,,"In this article, we aim to design an architecture for privacy-preserved credit data and model sharing to guarantee the secure storage and sharing of credit information in a distributed environment. The proposed architecture optimizes the data privacy by sharing the data model instead of revealing the actual data. This article also proposes an efficient credit data storage mechanism combined with a deletable Bloom filter to guarantee a uniform consensus for the training and computation process. In addition, we propose authority control contract and credit verification contract for the secure certification of credit sharing model results under federated learning. Extensive experimental results and security analysis demonstrate that our proposed credit model sharing system based on federated learning and blockchain is of high accuracy, efficiency, as well as stability. In particular, the findings of this article could alleviate the potential credit crisis under financial pressure that assist to economic recovery after the global COVID-19 pandemic. Our approach has further boosted up the demand for efficient, secure credit models for Industry 4.0. © 2005-2012 IEEE.",,,IEEE Transactions on Industrial Informatics,3.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124846504&doi=10.1109%2fTII.2022.3151917&partnerID=40&md5=2974117b173a4f9949ff872b4950f0b6,Blockchain technology; credit data sharing; federated learning; Industry 4.0; privacy preserving,Blockchain; Industry 4.0; Losses; Privacy-preserving techniques; Block-chain; Blockchain technology; Collaborative Work; Computational modelling; Credit data; Credit data sharing; Data Sharing; Federated learning; Fourth industrial revolution; Industrial revolutions; Industry 40; Privacy preserving; Security; Quality of service,Article,Final,,2-s2.0-85124846504
,"Chen S., Fu X., Si H., Wang Y., Gao S., Wang C.",Blockchain for Health IoT: A privacy-preserving data sharing system,2022.0,Scopus,,,,,,,10.1002/spe.3114,,,,,,,,,,,,"Health Internet of Things (Health IoT) has been limited by isolated information and a lack of security. As the combination of blockchain and Health IoT could potentially address these two limitations, it has attracted significant interest. However, blockchain-based systems often fail to balance data sharing and privacy protection. Therefore, we proposed a Health IoT-based privacy-preserving data sharing blockchain system. We designed a privacy-preserving method based on the content extraction signature scheme to enable patients to establish fine-grained privacy protection. We designed a Byzantine fault-tolerant leader election mechanism that enhances the security of the Raft algorithm while providing efficiency in the data sharing. Furthermore, we designed a summary contract to ensure efficient data retrieval. The proposed mechanism was evaluated in terms of the efficiency and security. The simulation and analysis results demonstrate that our scheme offers a secure and effective technique for achieving privacy-preserving and efficient sharing of IoT medical data. © 2022 John Wiley & Sons Ltd.",,,Software - Practice and Experience,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131871584&doi=10.1002%2fspe.3114&partnerID=40&md5=c3e05c052956790555c101f0a113ebfa,blockchain; data sharing; healthcare; Internet of Things (IoT); privacy-preserving; Raft algorithm,Blockchain; Efficiency; Health; Privacy-preserving techniques; Block-chain; Content extraction; Data Sharing; Data sharing systems; Fine grained; Internet of thing; Privacy preserving; Privacy protection; Raft algorithm; Signature Scheme; Internet of things,Article,Final,,2-s2.0-85131871584
,"Yeh L.-Y., Shen N.-X., Hwang R.-H.",Blockchain-Based Privacy-Preserving and Sustainable Data Query Service Over 5G-VANETs,2022.0,Scopus,,,,,,,10.1109/TITS.2022.3146322,,,,,,,,,,,,"Intelligent Transport Systems (ITSs) play an important role in future smart city design to improve traffic safety and traffic congestion by sharing data collected by vehicles. For sharing the traffic data with other vehicles, the vehicular sensory data are usually uploaded to the cloud server. However, existing data sharing systems for VANETs cannot provide selective data with sufficient privacy protection. Moreover, some schemes also cannot ensure stable data accessibility and the integrity of retrieved data. On the other hand, with the improvements such as lower latency, higher capacity, and increased bandwidth, 5G technology brings more possibilities to future applications. The join of the software-defined networks (SDNs) also offers efficient and effective network management. This paper proposes a primitive vehicular communication system named blockchain-based privacy-preserving and sustainable data query service. The proposed scheme is designed to realize stable data accessibility by leveraging smart contracts and blockchain oracle. With the help of 5G technology and P2P file-sharing system, InterPlanetary File System (IPFS), the proposed scheme aims to support video downloading files with searchable capability and fairness. An incentive token mechanism is also equipped. The merit of auditability is ensured by Ethereum blockchain platform to support the accountability. Besides, we also evaluate its networking performance via SUMO and NS-3 simulators. Our simulation results show that the request-response delay of BPSDQS is less than existing blockchain-based proxy re-encryption (PRE) scheme. Our simulation results also showed that the average request-response delay in our scheme can saving up to 98%. © 2000-2011 IEEE.",,,IEEE Transactions on Intelligent Transportation Systems,3.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124236224&doi=10.1109%2fTITS.2022.3146322&partnerID=40&md5=b511923f1276d9461225065bd5d8cad0,blockchain; InterPlanetary File System (IPFS); proxy re-encryption; software defined network (SDN); Vehicular ad-hoc network (VANET),5G mobile communication systems; Blockchain; Intelligent systems; Peer to peer networks; Privacy-preserving techniques; Search engines; Traffic congestion; Vehicular ad hoc networks; 5g mobile communication; Block-chain; Filesystem; Interplanetary file system .; Mobile communications; Proxy re encryptions; Software defined network; Software-defined networks; Streaming medium; Vehicular ad-hoc network; Vehicular Adhoc Networks (VANETs); Smart contract,Article,Final,,2-s2.0-85124236224
,"Younis M., Lalouani W., Lasla N., Emokpae L., Abdallah M.",Blockchain-Enabled and Data-Driven Smart Healthcare Solution for Secure and Privacy-Preserving Data Access,2022.0,Scopus,,,,,,,10.1109/JSYST.2021.3092519,,,,,,,,,,,,"The major advances in body-mounted sensors and wireless technologies have been revolutionizing the healthcare industry, where patient's conditions can be remotely monitored by medical staff. Such a model is gaining broad support due to its economic and social advantages. However, the wealth of sensor measurements pose major technical challenges on where to store the collected data, how to ensure its integrity, who control access permissions, and how to enable secure interaction between patients and medical facilities and professionals. This article aspires to provide a holistic solution based on blockchain technology. Our solution puts the patient in charge for granting and revoking access permissions and makes it easy for healthcare organizations and providers to meet privacy regulations. The sensor data are to reside on cloud storage, while access control and session logs are maintained on blockchain. In addition, a novel data-driven authentication and secure communication protocol is proposed to mitigate the risk of fraud and identity theft. In order to enforce such a protocol, all interactions between the cloud and patients and healthcare providers are regulated through smart contracts. The security properties of our solution are analyzed using AVISPA; it is also shown to be computationally efficient. © 2007-2012 IEEE.",,,IEEE Systems Journal,2.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110834318&doi=10.1109%2fJSYST.2021.3092519&partnerID=40&md5=4c1997fbc29bc8b980d73bae1af69a35,Authentication; blockchain; data-driven secure communication; key management; smart healthcare,Access control; Blockchain; Crime; Health care; Privacy by design; Body mounted sensors; Computationally efficient; Health care providers; Healthcare industry; Healthcare organizations; Secure interactions; Technical challenges; Wireless technologies; Digital storage,Article,Final,"All Open Access, Green",2-s2.0-85110834318
,"Li T., Wang H., He D., Yu J.",Blockchain-Based Privacy-Preserving and Rewarding Private Data Sharing for IoT,2022.0,Scopus,,,,,,,10.1109/JIOT.2022.3147925,,,,,,,,,,,,"The Internet of Things (IoT) devices possessed by individuals produce massive amounts of data. The private data onto specific IoT devices can be combined with intelligent platform to provide help for future research and prediction. As an important digital asset, individuals can sell private data to get rewards. Problems, such as privacy, security, and access control prevent individuals from sharing their private data. The blockchain technology is widely used to build an anonymous trading system. In this article, we construct a blockchain-based privacy-preserving and rewarding private data-sharing scheme (BPRPDS) for IoT. A privacy issue worth considering is that the malicious cloud server may establish a behavior profile database of data users (DUs). In the case of anonymity, the transactions of private data sharing are easy to cause disputes. When anonymous DUs are framed, it is hard to protect their rights. With the help of the deniable ring signature and Monero, we realize the behavior profile building prevention and nonframeability of BPRPDS. At the same time, we utilize the licensing technology executed by smart contracts to ensure flexible access control of multisharing. The proposed BPRPDS is provably secure. Performance analysis and experimental results show that BPRPDS is efficient and practical. © 2014 IEEE.",,,IEEE Internet of Things Journal,16.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124206453&doi=10.1109%2fJIOT.2022.3147925&partnerID=40&md5=ece29ab7d6f8a6ff7c02355dbb9297e8,Anonymity; blockchain; data sharing; ring signature,Authentication; Blockchain; Internet of things; Privacy-preserving techniques; User profile; Anonymity; Block-chain; Data Sharing; Privacy preserving; Private data sharing; Ring signature.; Ring signatures; Security; Sharing schemes; Smart contract,Article,Final,,2-s2.0-85124206453
,"Kumar A., Singh A.K., Ahmad I., Kumar Singh P., Anushree, Verma P.K., Alissa K.A., Bajaj M., Ur Rehman A., Tag-Eldin E.",A Novel Decentralized Blockchain Architecture for the Preservation of Privacy and Data Security against Cyberattacks in Healthcare,2022.0,Scopus,,,,,,,10.3390/s22155921,,,,,,,,,,,,"Nowadays, in a world full of uncertainties and the threat of digital and cyber-attacks, blockchain technology is one of the major critical developments playing a vital role in the creative professional world. Along with energy, finance, governance, etc., the healthcare sector is one of the most prominent areas where blockchain technology is being used. We all are aware that data constitute our wealth and our currency; vulnerability and security become even more significant and a vital point of concern for healthcare. Recent cyberattacks have raised the questions of planning, requirement, and implementation to develop more cyber-secure models. This paper is based on a blockchain that classifies network participants into clusters and preserves a single copy of the blockchain for every cluster. The paper introduces a novel blockchain mechanism for secure healthcare sector data management, which reduces the communicational and computational overhead costs compared to the existing bitcoin network and the lightweight blockchain architecture. The paper also discusses how the proposed design can be utilized to address the recognized threats. The experimental results show that, as the number of nodes rises, the suggested architecture speeds up ledger updates by 63% and reduces network traffic by 10 times. © 2022 by the authors.",,,Sensors,9.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136342627&doi=10.3390%2fs22155921&partnerID=40&md5=b62e0984275ab8485aa39f8dd493f094,blockchain; cyber security; cyberattack; healthcare,Cybersecurity; Distributed ledger; Health care; Information management; Network architecture; Network security; Block-chain; Creative professionals; Cyber security; Cyber-attacks; Decentralised; Energy finances; Healthcare; Healthcare sectors; Secure modeling; Uncertainty; Blockchain; computer security; health care delivery; human; privacy; procedures; technology; Blockchain; Computer Security; Delivery of Health Care; Humans; Privacy; Technology,Article,Final,"All Open Access, Gold, Green",2-s2.0-85136342627
,"Rahman M.S., Alabdulatif A., Khalil I.",Privacy Aware Internet of Medical Things Data Certification Framework on Healthcare Blockchain of 5G Edge,2022.0,Scopus,,,,,,,10.1016/j.comcom.2022.06.013,,,,,,,,,,,,"The 5G communication technology and edge computing jointly form 5G Edge and eliminate the constraints of Internet-of-Medical Things (IoMT) devices to facilitate several real-time healthcare services, including patient monitoring and diagnoses from anywhere. Nevertheless, the 5G Edge platform introduces risks of internal attacks to the data integrity and privacy of IoMT data. Hence, end users cannot trust data retrieved from the 5G Edge. This paper proposes a privacy-preserving search result certification framework for IoMT data on 5G and edge computing-assisted blockchain networks. The novelty of this paper is twofold. First, the proposed framework introduces a blockchain platform involving 5G Edge servers to ensure tamperproof data storage. In addition, an encrypted data storage model and a symmetric-key cryptography-based privacy-preserving search mechanism are developed for the 5G Edge blockchain. Second, the framework leverages an efficient multi-signature scheme to design a tamperproof search result certification mechanism for IoMT data on the blockchain of 5G Edge. Several experiments are conducted to evaluate the performance of the proposed framework. © 2022 Elsevier B.V.",,,Computer Communications,3.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132912487&doi=10.1016%2fj.comcom.2022.06.013&partnerID=40&md5=f9cb261847d591ce0fc9d17abda64e10,Blockchain; Internet of Medical Things; IoMT data integrity; IoMT data privacy; Multi-signature; Privacy-preserving search; Query result verification; Search result certification; Smart medical systems; Verifiable query,5G mobile communication systems; Diagnosis; Digital storage; Edge computing; Health care; Privacy-preserving techniques; Search engines; Block-chain; Data integrity; Internet of medical thing; Internet-of-medical thing data integrity; Internet-of-medical thing data privacy; Medical systems; Multi-signature; Privacy preserving; Privacy-preserving search; Query result verification; Query results; Result verifications; Search result certification; Smart medical system; Verifiable query; Blockchain,Article,Final,,2-s2.0-85132912487
,"Zhu X., Xing C., Li W., Hao Y.",Evaluation Method of Blockchain Privacy Protection for Full Life Cycle of Transaction Data [交易数据全生命周期区块链隐私保护评估方法],2022.0,Scopus,,,,,,,10.3969/j.issn.0255-8297.2022.04.002,,,,,,,,,,,,"This paper proposes an evaluation method of blockchain privacy protection for full life cycle of transaction data in view of the differences between blockchain and traditional information systems, analyzes blockchain privacy leakage risk and privacy protection methods from aspects of transaction data that are release, consensus, storage, and application to establish a blockchain privacy protection evaluation index system; conduct relative importance decision-making for index, and weight calculation using a dynamic index weight assignment method combining analytic hierarchy process and pairwise comparison; combine three dimensions of privacy protection strength, transaction data usability and privacy protection technical performance to calculate blockchain privacy protection related capability score. The analysis shows that the method enables a comprehensive evaluation of the level of blockchain privacy protection. © 2022 Press of Shanghai Scientific and Technical Publishers. All rights reserved.",,,Yingyong Kexue Xuebao/Journal of Applied Sciences,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138081963&doi=10.3969%2fj.issn.0255-8297.2022.04.002&partnerID=40&md5=71b5a89e7cddac2e0f8d4b47a069adcc,analytic hierarchy process; blockchain privacy; privacy leakage risk analysis; privacy protection evaluation,,Article,Final,,2-s2.0-85138081963
,"Wu G., Wang S., Ning Z., Li J.",Blockchain-Enabled Privacy-Preserving Access Control for Data Publishing and Sharing in the Internet of Medical Things,2022.0,Scopus,,,,,,,10.1109/JIOT.2021.3138104,,,,,,,,,,,,"Recently, the rapid developments in the Internet of Medical Things (IoMT) enable smart devices to generate and transmit massive personal electronic medical records (EMRs). However, there are many sensitive attributes in an EMR, which could be accessed by external or internal unauthorized users for malicious purposes. In this article, we present a triple subject purpose-based access control (TS-PBAC) model, which is compatible with a blockchain-enabled reliable transaction network, and design an individual-centric security and privacy-preserving mechanism for access control with different purposes and roles in IoMT scenarios. Specifically, we design hierarchical purpose tree (HPT) and related policies to guarantee the legality of an external user with different purposes. To improve the privacy for sensitive attributes against an internal attacker, we design a local differential privacy (LDP)-based policy and role-based access control scheme in an edge computing paradigm to grant fine-granularity rights for authorized users. In addition, we introduce mutual evaluation metrics to evaluate data quality from a patient-and-medical-service level in an open anonymous network, only using logs kept in the blockchain. We test our approach by real-world EMRs with 100000 patients. The experimental results show that the proposed privacy-preserving scheme can better protect patient's privacy than traditional access control policies in IoMT environments, and can make reliable and stable access control decisions between data publishers and data requesters with different purposes. © 2014 IEEE.",,,IEEE Internet of Things Journal,9.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122087297&doi=10.1109%2fJIOT.2021.3138104&partnerID=40&md5=aced90e50219b0a0327218bd87fb29df,Blockchain; electronic medical records (EMRs); Internet of Medical Things (IoMT); privacy-preserving information,Blockchain; Diagnosis; Medical computing; Medical imaging; Privacy-preserving techniques; Quality control; Block-chain; Internet of medical thing; Medical diagnostic imaging; Medical services; Privacy; Privacy preserving; Privacy-preserving information.; Security; Sensitive attribute; Access control,Article,Final,,2-s2.0-85122087297
,"Li T., Liu W., Xie S., Dong M., Ota K., Xiong N.N., Li Q.",BPT: A Blockchain-Based Privacy Information Preserving System for Trust Data Collection Over Distributed Mobile-Edge Network,2022.0,Scopus,,,,,,,10.1109/JIOT.2021.3117971,,,,,,,,,,,,"Contemporarily, the fast development of computing, communication, and storage technology has revolutionized the way that various data-based applications reach massive data from underlying sensor networks. However, such a process also raises two challenging but critical issues: 1) trustworthy and 2) privacy issue for data collectors. Therefore, this article proposes a novel system, which is designed over the distributed mobile-edge network to sufficiently exploit advantages of blockchain and differential privacy (DP) to collect trustworthy data and protect privacy for data collectors. First, to improve trustworthiness of data collections, a new consensus mechanism is proposed for blockchain-based data collection structure, which comprehensively incorporates trustworthy, collection contribution, and throughput together to prefer data collectors for the next block. Second, with the assistance of fully trusted devices, a verifiable trustworthy evaluation strategy is designed to accurately compute the trustworthiness for data collectors. Third, we enforce DP on the data stored in a global blockchain maintained by the cloud server to protect privacy for data collectors without influencing data availability. Finally, both theoretical analyses and experimental results prove that the proposed system comprehensively improves performance of data collections in distributed network without adding any additional cost for the cloud server, compared to other schemes. © 2014 IEEE.",,,IEEE Internet of Things Journal,3.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119580471&doi=10.1109%2fJIOT.2021.3117971&partnerID=40&md5=6159bfec3a482afa5cc7f216c2417aa1,Blockchain; differential privacy (DP); distributed mobile-edge network (MEN); drones; trust,Blockchain; Digital storage; Edge computing; Privacy-preserving techniques; Sensor networks; Trusted computing; Block-chain; Cloud-computing; Data collection; Differential privacies; Dis-tributed mobile edge network; Drone.; EDGE Networks; Smart devices; Trust; Data acquisition,Article,Final,,2-s2.0-85119580471
,"Jia B., Zhang X., Liu J., Zhang Y., Huang K., Liang Y.",Blockchain-Enabled Federated Learning Data Protection Aggregation Scheme With Differential Privacy and Homomorphic Encryption in IIoT,2022.0,Scopus,,,,,,,10.1109/TII.2021.3085960,,,,,,,,,,,,"With rapid growth in data volume generated from different industrial devices in IoT, the protection for sensitive and private data in data sharing has become crucial. At present, federated learning for data security has arisen, and it can solve the security concerns on data sharing by model sharing on Internet of mutual distrust. However, the hackers still launch attack aiming at the security vulnerabilities (e.g., model extraction attack and model reverse attack) in federated learning. In this article, to address the above problems, we first design an application model of blockchain-enabled federated learning in Industrial Internet of Things (IIoT), and formulate our data protection aggregation scheme based on the above model. Then, we give the distributed K-means clustering based on differential privacy and homomorphic encryption, and the distributed random forest with differential privacy and the distributed AdaBoost with homomorphic encryption methods, which enable multiple data protection in data sharing and model sharing. Finally, we integrate the methods with blockchain and federated learning, and provide the complete security analysis. Extensive experimental results show that our aggregation scheme and working mechanism have the better performance in the selected indicators. © 2005-2012 IEEE.",,,IEEE Transactions on Industrial Informatics,32.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111042316&doi=10.1109%2fTII.2021.3085960&partnerID=40&md5=16bb8a63b3a4f7ac276fecbc815be24d,Blockchain; differential privacy; federated learning; homomorphic encryption; privacy protection,Adaptive boosting; Blockchain; Cryptography; Data Sharing; Decision trees; K-means clustering; Learning systems; Personal computing; Privacy by design; Aggregation schemes; Application modeling; Differential privacies; Ho-momorphic encryptions; Industrial devices; Security analysis; Security vulnerabilities; Working mechanisms; Industrial internet of things (IIoT),Article,Final,,2-s2.0-85111042316
,"Li F., Sun X., Liu P., Li X., Cui Y., Wang X.",A traceable privacy-aware data publishing platform on permissioned blockchain,2022.0,Scopus,,,,,,,10.1002/ett.4455,,,,,,,,,,,,"The data publishing platform based on blockchain has advantages of decentralization, anti-tampering function, and distributed storage. However, privacy leakage, untraceability, and the data tampering cannot be addressed. In order to solve these problems, this article proposes an aggregation signature scheme based on the bilinear mapping, and proposes a traceable privacy-aware data publishing platform by applying the aggregation signature scheme to the data publishing platform on permissioned blockchain. Performance analysis shows that the traceable privacy-aware data publishing platform reduces the communication cost, improves the efficiency of signature verification and transmission, provides the anonymity and traceability for the users in the platform. © 2022 John Wiley & Sons, Ltd.",,,Transactions on Emerging Telecommunications Technologies,1.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124553116&doi=10.1002%2fett.4455&partnerID=40&md5=4220ec9eca8620cd725f9dfc1581cc89,,Authentication; Data privacy; Digital storage; Bilinear mapping; Block-chain; Data publishing; Data tampering; Decentralisation; Distributed storage; Privacy aware; Privacy leakages; Signature Scheme; Untraceability; Blockchain,Article,Final,,2-s2.0-85124553116
,"Tang W., Chenli C., Ju C., Jung T.",Trac2Chain: Trackability and Traceability of Graph Data in Blockchain with Linkage Privacy,2022.0,Scopus,,,,,,,10.1145/3477314.3506993,,,,,,,,,,,,"With the built-in tamper-proofness and trusted decentralized properties, blockchain has become a new way of building applications and is viewed an attractive platform for provenance graph storage. However, provenance graphs have the graph structure containing sensitive information including the records as well as the linkages between the records. Both need to be kept secret from the unauthorized users including the blockchain peers. Storing the record linkages on blockchain in a privacy-preserving manner is challenging because (1) past records cannot be modified due to the tamper-proofness, (2) efficient graph tracking/tracing on blockchain is necessary for a provenance system on blockchain, and (3) the size of the records' pointer may leak the volume of linkages. Existing approaches either fail to provide linkage privacy protection to the provenance graph, could only support less-complicated structure such as tree, or leak the volume of linkages from the block sizes. We present Trac2Chain, a framework that provides complete linkage privacy as well as full tracking/tracing functions for the provenance graphs stored on blockchain. The novel graph storage design in Trac2Chain allows generation of the provenance dependencies of arbitrary graph structure while still enjoying the tamper-proofness of blockchain. The evaluation and comparison show that Trac2Chain achieves the best functionality and privacy guarantees among the state-of-the-art approaches and has comparable overhead. © 2022 ACM.",,,Proceedings of the ACM Symposium on Applied Computing,2.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130355062&doi=10.1145%2f3477314.3506993&partnerID=40&md5=e116abbc037b31db0f374d221c27f400,access control; blockchain; linkage privacy; provenance,Access control; Digital storage; Graphic methods; Privacy-preserving techniques; Trees (mathematics); Block-chain; Building applications; Decentralised; Graph data; Graph structures; Linkage privacy; Property; Provenance; Sensitive informations; Unauthorized users; Blockchain,Conference Paper,Final,,2-s2.0-85130355062
,"Li H., Han D., Tang M.",A Privacy-Preserving Storage Scheme for Logistics Data with Assistance of Blockchain,2022.0,Scopus,,,,,,,10.1109/JIOT.2021.3107846,,,,,,,,,,,,"In recent years, traditional logistics systems are developing toward intelligence based on the Internet of Things (IoT). Sensing devices throughout the logistics network provide strong support for smart logistics. However, due to the insufficient local computing and storage resources of IoT devices, logistics records with sensitive information are generally stored in a centralized cloud center, which could easily cause privacy leakage. In this study, we propose a blockchain-assisted secure storage scheme for logistics data. To be specific, this scheme can be briefly divided into two parts. The first part involves data generation and aggregation, session establishing, records encryption and storage, wherein a blockchain network is used to assist the cloud server with data storage, and smart contracts are deployed to provide reliable storage interfaces. In the second part, an efficient consensus mechanism is introduced to improve the efficiency of the consensus process. Also, the stored records can be securely audited by leveraging the deployed blockchain network. Finally, we analyze the security and privacy properties of this scheme and evaluate its performance in terms of computation and communication overhead by developing an experimental platform. The experimental results indicate that the performance of our scheme is acceptable. © 2014 IEEE.",,,IEEE Internet of Things Journal,10.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113885671&doi=10.1109%2fJIOT.2021.3107846&partnerID=40&md5=4571543a6b8110d1ee492ad3abcf14cd,Blockchain; consensus mechanism; logistics data; secure storage; smart logistics,Blockchain; Cryptography; Digital storage; Privacy by design; Communication overheads; Experimental platform; Internet of thing (IOT); Logistics network; Privacy preserving; Security and privacy; Sensitive informations; Storage resources; Internet of things,Article,Final,,2-s2.0-85113885671
,"Nie Z., Long Y., Zhang S., Lu Y.",A controllable privacy data transmission mechanism for Internet of things system based on blockchain,2022.0,Scopus,,,,,,,10.1177/15501329221088450,,,,,,,,,,,,"With the in-depth integration of traditional industries and information technology in Internet of things, wireless sensor networks are used more frequently to transmit the data generated from various application scenarios. Structural health monitoring is a scene that requires recurrent data transmission in Internet of things, and the wireless sensor networks in Internet of things not only have storage and communication capabilities, but also have computing capabilities. Therefore, the demand for intelligent and decentralized data exchange between them has increased significantly which brings challenges with respect to low data reliability, chaotic data circulation, provenance tracking, and data accountability investigating, threatening the data security of structural health monitoring in Internet of things utilization. In this article, we propose a controllable data transmission mechanism based on the consortium blockchain to content the requirements of the Internet of things scenario. We identify a version-based, fine-grained, and privacy-protected data structure and propose the corresponding smart contracts for our mechanism to ensure the trusted data transmission. To prove the feasibility of our mechanism, a prototype system is implemented based on the Hyperledger Fabric, an open-source consortium blockchain framework. Our experimental results show in practice the usability and scalability of the approach in this article. © The Author(s) 2022.",,,International Journal of Distributed Sensor Networks,5.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128205696&doi=10.1177%2f15501329221088450&partnerID=40&md5=fa3594b348b5b58c060a5f005a93ca3f,consortium blockchain; Controllable data transmission; data traceability; Internet of things privacy data protection,Blockchain; Data communication systems; Data privacy; Data transfer; Digital storage; Distributed ledger; Electronic data interchange; Open source software; Open systems; Smart contract; Structural health monitoring; Wireless sensor networks; Application scenario; Block-chain; Consortium blockchain; Controllable data transmission; Data traceability; Data transmission mechanisms; Data-transmission; Depth integrations; Internet of thing privacy data protection; Traditional industry; Internet of things,Article,Final,,2-s2.0-85128205696
,"Khan J.A., Bangalore K.U., Kurkcu A., Ozbay K.",TREAD: Privacy Preserving Incentivized Connected Vehicle Mobility Data Storage on InterPlanetary-File-System-Enabled Blockchain,2022.0,Scopus,,,,,,,10.1177/03611981211045074,,,,,,,,,,,,"Trajectory data from connected vehicles (CVs) and other micromobility sources such as e-scooters, bikes, and pedestrians is important for researchers, policy makers, and other stakeholders for leveraging the location, speed, and heading, along with other mobility data, to improve safety and bolster technology development toward innovative location-based applications for citizens. Such raw data needs to be stored and accessed from a non-proprietary database while the obfuscation and encryption techniques on current cloud-based proprietary solutions incur data losses that are deemed inefficient for accurate usage, particularly in time-sensitive real-time operations. In this paper, we target the problem of scalably storing and retrieving potentially sensitive data generated by vehicles and propose TREAD, a blockchain-based system comprising smart contracts to store this mobility data on a distributed ledger such that multiple peers can access and utilize it in different location-based applications while not revealing users’ sensitive personal information. It is, however, challenging to scalably store large amounts of constantly generated trajectories, and to achieve scalability we leverage InterPlanetary File System (IPFS), a scalable distributed peer-to-peer data storage system. To avoid users injecting malicious/fake trajectories into the ledger, we develop efficient consensus algorithms for the stakeholders to validate the storage and retrieval process in a distributed manner. We implemented TREAD on the open-source Hyperledger Fabric blockchain platform using trajectory data generated for 700 vehicles in a simulation environment well calibrated with vehicle trajectories from a real-world test-bed in New York City. Results show that TREAD scalably stores trajectory data with lower delay and overhead. © National Academy of Sciences: Transportation Research Board 2021.",,,Transportation Research Record,4.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125555512&doi=10.1177%2f03611981211045074&partnerID=40&md5=a9363c55bbd75bbe4af6cb2ca5036f03,And electric vehicles); Automated; Data analytics; Data and data science; Data and technology services related to CAEV (connected; Including big data; Information systems and technology,Data Analytics; Digital storage; Distributed ledger; Location; Open Data; Peer to peer networks; Privacy-preserving techniques; Simulation platform; Trajectories; And electric vehicle); Block-chain; Data analytics; Data and data science; Data and technology service related to CAEV (connected; Data services; Including big data; Information systems and technologies; Mobility datum; Technology service; Blockchain,Book Chapter,Final,,2-s2.0-85125555512
