Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Source title,Cited by,Link,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,EID
2.0,"DC Nguyen, S Hosseinalipour, DJ Love, PN Pathirana…",Latency Optimization for Blockchain-Empowered Federated Learning in Multi-Server Edge Computing. arXiv 2022,,arXiv preprint arXiv:2203.09670,,,"https://scholar.google.com/scholar?cites=16136617380758707633&as_sdt=2005&sciodt=0,5&hl=en",410.0,2023-03-11 15:05:12,CITATION,,,,,,,,2.0,0.0,0.0,5.0,,,,"https://scholar.google.com/scholar?q=related:sV2EKAPI8N8J:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
2.0,"A Yazdinejad, A Dehghantanha, RM Parizi…",Block hunter: Federated learning for cyber threat hunting in blockchain-based iiot networks. arXiv 2022,,arXiv preprint arXiv:2204.09829,,,"https://scholar.google.com/scholar?cites=12207228762209109346&as_sdt=2005&sciodt=0,5&hl=en",422.0,2023-03-11 15:05:12,CITATION,,,,,,,,2.0,0.0,1.0,4.0,,,,"https://scholar.google.com/scholar?q=related:YsVn7-HJaKkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
3.0,"S Wadhwa, K Saluja, S Gupta, D Gupta","Blockchain Based Federated Learning Approach for Detection of COVID-19 Using Io MT (July 14, 2022)",,Available at SSRN 4159195,,,"https://scholar.google.com/scholar?cites=18111497781364494411&as_sdt=2005&sciodt=0,5&hl=en",424.0,2023-03-11 15:05:12,CITATION,,,,,,,,3.0,0.0,1.0,4.0,,,,"https://scholar.google.com/scholar?q=related:S5CB-EX3WPsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,"E Venir, L Ruzza",Decentralized federated machine learning with blockchain and zero knowledge proofs,2022.0,,politesi.polimi.it,https://www.politesi.polimi.it/handle/10589/195173,,428.0,2023-03-11 15:05:12,,,,,,,,,0.0,0.0,0.0,2.0,1.0,"… and most used blockchain nowadays, but because it provides the best level of decentralization and security, which we think are of primary importance in Federated Learning. Of course, …",https://www.politesi.polimi.it/bitstream/10589/195173/2/Thesis.pdf,"https://scholar.google.com/scholar?q=related:f_psR_Dk5fcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,"M Li, Y Yan, Q Wang, M Du…",Blockchain and Federated Learning for 5G Beyond,2021.0,IEEE …,IEEE-INST ELECTRICAL …,,,429.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,5.0,2.0,,,"https://scholar.google.com/scholar?q=related:-X0FXUtXIwsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,"K TOYODA, PT MATHIOPOULOS, AN ZHANG",Novel Blockchain-based Incentive-aware Federated Learning Platform with Mechanism Design,,,,,,430.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,3.0,,,,"https://scholar.google.com/scholar?q=related:0VsQvVMbAxMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,"Z Chen, Y Feng, Z Tian, Y Jia, M Wang, TQS Quek…",FBI: A Federated Learning-Based Blockchain-Embedded Data Accumulation Scheme Using Drones for Internet of Things …,,ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/9771308/,,431.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,7.0,,… Hierarchical-Block Sparse Bayesian Learning for Spatial Non-Stationary Massive MIMO Channel Estimation . . . . . . … A Novel Joint Dataset and Computation Management Scheme …,https://ieeexplore.ieee.org/iel7/5962382/9771304/09771308.pdf,"https://scholar.google.com/scholar?q=related:LMk9U7mq1nwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,"M Mo, S Ji, X Wang…",Privacy Data Management Mechanism Based on Blockchain and Federated Learning,2023.0,CMC …,TECH SCIENCE PRESS 871 …,,,432.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,4.0,1.0,,,"https://scholar.google.com/scholar?q=related:bAPoignxwvkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,"Z Wang, Q Hu",Blockchain-based Federated Learning: A Comprehensive Survey. arXiv 2021,,arXiv preprint arXiv:2110.02182,,,,433.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,
0.0,DS Wibowo,Lightweight Blockchain-based Federated Learning Framework for Crowdsourced IoT,2022.0,,University of Macau,,,434.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,"https://scholar.google.com/scholar?q=related:Yu3rwvBqqeAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,C Yang,Decentralized Federated Learning Based on Committees and Blockchain.,2022.0,CoRR,,,,435.0,2023-03-11 15:05:12,CITATION,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,"https://scholar.google.com/scholar?q=related:8E6Kf_lpFOUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
0.0,YT Lai,Multi-blockchain framework for scalable and communication-efficient federated edge learning,2021.0,,dr.ntu.edu.sg,https://dr.ntu.edu.sg/handle/10356/148003,,436.0,2023-03-11 15:05:12,,,,,,,,,0.0,0.0,0.0,1.0,2.0,This project is an implementation of a proposed scalable and communication-efficient federated edge learning framework by using multiple blockchains. The report is only a part of the …,,,,,,,,,,,
0.0,"J Kang, Z Xiong, C Jiang, Y Liu, S Guo, Y Zhang…",Correction to: Scalable and Communication-Efficient Decentralized Federated Edge Learning with Multi-blockchain Framework,2020.0,Blockchain and …,Springer,https://link.springer.com/content/pdf/10.1007/978-981-15-9213-3_54.pdf,,437.0,2023-03-11 15:05:12,,10.1007/978-981-15-9213-3_54,,,,,,,0.0,0.0,0.0,7.0,3.0,… Correction to: Scalable and CommunicationEfficient Decentralized Federated Edge Learning with Multi-blockchain Framework … Correction to: Chapter “Scalable and …,,"https://scholar.google.com/scholar?q=related:851-R6IsZCAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:federated+intitle:learning&hl=en&as_sdt=0,5",,,,,,,,,
,"Ranathunga T., McGibney A., Rea S., Bharti S.",Blockchain-Based Decentralized Model Aggregation for Cross-Silo Federated Learning in Industry 4.0,2023.0,Scopus,,,,,,,10.1109/JIOT.2022.3218704,,,,,,,,,,,,"Traditional federated learning (FL) adopts a client-server architecture where FL clients (e.g., IoT edge devices) train a common global model with the help of a centralized orchestrator (cloud server). However, current approaches are moving away from centralized orchestration toward a decentralized one in order to fully adapt FL for a cross-silo configuration with multiple organizations acting as clients. State-of-the-art decentralized FL mechanisms make at least one of the following assumptions: 1) clients are trusted organizations and cannot inject low-quality model updates for aggregation and 2) client local models can be shared with other clients or a third party for verification of low-quality updates. This article proposes a Blockchain-based decentralized framework for scenarios where participatory organizations are believed to be fully capable of injecting low-quality model updates as they are not willing to expose their local models to any other entity for verification purpose. The proposed decentralized FL framework adopts a novel hierarchical network of aggregators with the ability to punish/reward organizations in proportion to their local model quality updates. The framework is flexible and unlike state-of-the-art solutions, prevents a single entity from possessing the aggregated model in any FL round of training. The proposed framework is tested with respect to off-chain and on-chain performance in two Industry 4.0 use cases: 1) predictive maintenance and 2) product visual inspection. A comparative evaluation against the state-of-the-art reveals the proposed framework's utility in terms of minimizing model convergence time and latency while maximizing accuracy and throughput. © 2014 IEEE.",,,IEEE Internet of Things Journal,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141626824&doi=10.1109%2fJIOT.2022.3218704&partnerID=40&md5=35a4d9ede3be74bae212abf3bc734a3d,Blockchain; federated learning (FL); industry 4.0,Client server computer systems; Industry 4.0; Block-chain; Computational modelling; Decentralised; Federated learning; Fourth industrial revolution; Industrial revolutions; Low qualities; Predictive models; State of the art; Blockchain,Article,Final,"All Open Access, Hybrid Gold",2-s2.0-85141626824
,"Guo S., Zhang K., Gong B., Chen L., Ren Y., Qi F., Qiu X.",Sandbox Computing: A Data Privacy Trusted Sharing Paradigm Via Blockchain and Federated Learning,2023.0,Scopus,,,,,,,10.1109/TC.2022.3180968,,,,,,,,,,,,"As a new trusted data sharing pattern with privacy protection, the integration mechanism of blockchain and Federated Learning has attracted extensive attention. Generally, this mechanism uses blockchain technology to supervise the original data and calculation results, which ignores the supervision of the Federated Learning model and computing process. Therefore, we introduce the concepts of the sandbox and state channel to construct a new data privacy sharing paradigm via Blockchain and Federated Learning. Under this paradigm, we use state channel to connect Blockchain and Federated Learning. And state channel is used to create a 'trusted sandbox' to instantiate Federated Learning tasks in the trustless edge computing environment. Meanwhile, we also mainly solve problems about data privacy sharing in Federated Learning and system performance degradation caused by data quality. The simulation results show that the proposed method has better performance and efficiency than the traditional data sharing method. © 1968-2012 IEEE.",,,IEEE Transactions on Computers,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131735212&doi=10.1109%2fTC.2022.3180968&partnerID=40&md5=448dd34556462dd477f15987edd98ebe,Blockchain; data sharing; federated learning; privacy protection; trusted sandbox computing,Data privacy; Learning systems; Trusted computing; Block-chain; Calculation results; Computing process; Data Sharing; Federated learning; Integration mechanisms; Learning models; Modeling process; Privacy protection; Trusted sandbox computing; Blockchain,Article,Final,,2-s2.0-85131735212
,"Lo S.K., Liu Y., Lu Q., Wang C., Xu X., Paik H.-Y., Zhu L.",Toward Trustworthy AI: Blockchain-Based Architecture Design for Accountability and Fairness of Federated Learning Systems,2023.0,Scopus,,,,,,,10.1109/JIOT.2022.3144450,,,,,,,,,,,,"Federated learning is an emerging privacy-preserving AI technique where clients (i.e., organizations or devices) train models locally and formulate a global model based on the local model updates without transferring local data externally. However, federated learning systems struggle to achieve trustworthiness and embody responsible AI principles. In particular, federated learning systems face accountability and fairness challenges due to multistakeholder involvement and heterogeneity in client data distribution. To enhance the accountability and fairness of federated learning systems, we present a blockchain-based trustworthy federated learning architecture. We first design a smart contract-based data-model provenance registry to enable accountability. Additionally, we propose a weighted fair data sampler algorithm to enhance fairness in training data. We evaluate the proposed approach using a COVID-19 X-ray detection use case. The evaluation results show that the approach is feasible to enable accountability and improve fairness. The proposed algorithm can achieve better performance than the default federated learning setting in terms of the model's generalization and accuracy. © 2014 IEEE.",,,IEEE Internet of Things Journal,4.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123351100&doi=10.1109%2fJIOT.2022.3144450&partnerID=40&md5=5caebdb737cb212f0ed066ad6c7c9d56,Accountability; AI; blockchain; fairness; federated learning; machine learning; responsible AI; smart contract,Data structures; Learning systems; Machine learning; Privacy-preserving techniques; Accountability; Block-chain; Collaborative Work; Fairness; Federated learning; Federated learning system; Machine-learning; Responsible AI; Smart contract.; Blockchain,Article,Final,,2-s2.0-85123351100
,"Otoum S., Ridhawi I.A., Mouftah H.",A Federated Learning and Blockchain-Enabled Sustainable Energy Trade at the Edge: A Framework for Industry 4.0,2023.0,Scopus,,,,,,,10.1109/JIOT.2022.3140430,,,,,,,,,,,,"Through the digitization of essential functional processes, Industry 4.0 aims to build knowledgeable, networked, and stable value chains. Network trustworthiness is a critical component of network security that is built on positive interactions, guarantees, transparency, and accountability. Blockchain technology has drawn the attention of researchers in various fields of data science as a safe and low-cost platform to track a large number of eventual transactions. Such a technique is adaptable to the renewable energy-trade sector, which suffers from security and trustworthy issues. Having a decentralized energy infrastructure, that is supported by blockchain and artificial intelligence, enables smart and secure microgrid energy trading. The new age of industrial production will be highly versatile in terms of production volume and customization. As such a robust collaboration solution between consumers, businesses, and suppliers must be both secure and sustainable. In this article, we introduce a cooperative and distributed framework that relies on computing, communication, and intelligence capabilities of edge and end devices to enable secure energy trading, remote monitoring, and network trustworthiness. The blockchain and federated learning-enabled solution provide secure energy trading between different critical entities. Such a technique, coupled with 5G and beyond networks, would enable mass surveillance, monitoring, and analysis to occur at the edge. Performance evaluations are conducted to test the effectiveness of the proposed solution in terms of reliability and responsiveness in a vehicular network energy-trade scenario. © 2014 IEEE.",,,IEEE Internet of Things Journal,7.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122562510&doi=10.1109%2fJIOT.2022.3140430&partnerID=40&md5=a72c9b9e2a4ea70b1ee8dbe611bd82c3,Artificial intelligence (AI); blockchain; critical energy infrastructure; federated learning (FL); Industry 5.0,5G mobile communication systems; Blockchain; Commerce; Cooperative communication; Industry 4.0; Internet of things; Network security; Quality control; Adaptation models; Block-chain; Computational modelling; Critical energy; Critical energy infrastructure; Energy infrastructures; Federated learning; Industry 5.0.; Peer-to-peer computing; Quality-of-service; Task analysis; Quality of service,Article,Final,,2-s2.0-85122562510
,"Malik H., Anees T., Naeem A., Naqvi R.A., Loh W.-K.",Blockchain-Federated and Deep-Learning-Based Ensembling of Capsule Network with Incremental Extreme Learning Machines for Classification of COVID-19 Using CT Scans,2023.0,Scopus,,,,,,,10.3390/bioengineering10020203,,,,,,,,,,,,"Due to the rapid rate of SARS-CoV-2 dissemination, a conversant and effective strategy must be employed to isolate COVID-19. When it comes to determining the identity of COVID-19, one of the most significant obstacles that researchers must overcome is the rapid propagation of the virus, in addition to the dearth of trustworthy testing models. This problem continues to be the most difficult one for clinicians to deal with. The use of AI in image processing has made the formerly insurmountable challenge of finding COVID-19 situations more manageable. In the real world, there is a problem that has to be handled about the difficulties of sharing data between hospitals while still honoring the privacy concerns of the organizations. When training a global deep learning (DL) model, it is crucial to handle fundamental concerns such as user privacy and collaborative model development. For this study, a novel framework is designed that compiles information from five different databases (several hospitals) and edifies a global model using blockchain-based federated learning (FL). The data is validated through the use of blockchain technology (BCT), and FL trains the model on a global scale while maintaining the secrecy of the organizations. The proposed framework is divided into three parts. First, we provide a method of data normalization that can handle the diversity of data collected from five different sources using several computed tomography (CT) scanners. Second, to categorize COVID-19 patients, we ensemble the capsule network (CapsNet) with incremental extreme learning machines (IELMs). Thirdly, we provide a strategy for interactively training a global model using BCT and FL while maintaining anonymity. Extensive tests employing chest CT scans and a comparison of the classification performance of the proposed model to that of five DL algorithms for predicting COVID-19, while protecting the privacy of the data for a variety of users, were undertaken. Our findings indicate improved effectiveness in identifying COVID-19 patients and achieved an accuracy of 98.99%. Thus, our model provides substantial aid to medical practitioners in their diagnosis of COVID-19. © 2023 by the authors.",,,Bioengineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149036336&doi=10.3390%2fbioengineering10020203&partnerID=40&md5=b13100482707e901c4b21f2ba9c7442c,blockchain; COVID-19; CT scans; data privacy; deep learning; federated learning,,Article,Final,"All Open Access, Gold",2-s2.0-85149036336
,"Kalapaaking A.P., Khalil I., Rahman M.S., Atiquzzaman M., Yi X., Almashor M.",Blockchain-Based Federated Learning With Secure Aggregation in Trusted Execution Environment for Internet-of-Things,2023.0,Scopus,,,,,,,10.1109/TII.2022.3170348,,,,,,,,,,,,"This article proposes a blockchain-based federated learning (FL) framework with Intel Software Guard Extension (SGX)-based trusted execution environment (TEE) to securely aggregate local models in Industrial Internet-of-Things (IIoTs). In FL, local models can be tampered with by attackers. Hence, a global model generated from the tampered local models can be erroneous. Therefore, the proposed framework leverages a blockchain network for secure model aggregation. Each blockchain node hosts an SGX-enabled processor that securely performs the FL-based aggregation tasks to generate a global model. Blockchain nodes can verify the authenticity of the aggregated model, run a blockchain consensus mechanism to ensure the integrity of the model, and add it to the distributed ledger for tamper-proof storage. Each cluster can obtain the aggregated model from the blockchain and verify its integrity before using it. We conducted several experiments with different CNN models and datasets to evaluate the performance of the proposed framework. © 2005-2012 IEEE.",,,IEEE Transactions on Industrial Informatics,2.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129423568&doi=10.1109%2fTII.2022.3170348&partnerID=40&md5=253bbed6a8f70ff529913afe176e7f8c,Blockchain; deep learning; federated learning (FL); Intel Software Guard Extension (SGX); Internet-of-Things (IoT); secure aggregation; trusted execution environment (TEE),Blockchain; Data structures; Deep learning; Digital storage; Distributed ledger; Learning algorithms; Learning systems; Block-chain; Collaborative Work; Deep learning; Federated learning; Intel software guard extension; Machine learning algorithms; Machine-learning; Secure aggregations; Trusted execution environments; Internet of things,Article,Final,,2-s2.0-85129423568
,"Lakhan A., Mohammed M.A., Nedoma J., Martinek R., Tiwari P., Vidyarthi A., Alkhayyat A., Wang W.",Federated-Learning Based Privacy Preservation and Fraud-Enabled Blockchain IoMT System for Healthcare,2023.0,Scopus,,,,,,,10.1109/JBHI.2022.3165945,,,,,,,,,,,,"These days, the usage of machine-learning-enabled dynamic Internet of Medical Things (IoMT) systems with multiple technologies for digital healthcare applications has been growing progressively in practice. Machine learning plays a vital role in the IoMT system to balance the load between delay and energy. However, the traditional learning models fraud on the data in the distributed IoMT system for healthcare applications are still a critical research problem in practice. The study devises a federated learning-based blockchain-enabled task scheduling (FL-BETS) framework with different dynamic heuristics. The study considers the different healthcare applications that have both hard constraint (e.g., deadline) and resource energy consumption (e.g., soft constraint) during execution on the distributed fog and cloud nodes. The goal of FL-BETS is to identify and ensure the privacy preservation and fraud of data at various levels, such as local fog nodes and remote clouds, with minimum energy consumption and delay, and to satisfy the deadlines of healthcare workloads. The study introduces the mathematical model. In the performance evaluation, FL-BETS outperforms all existing machine learning and blockchain mechanisms in fraud analysis, data validation, energy and delay constraints for healthcare applications. © 2022 IEEE.",,,IEEE Journal of Biomedical and Health Informatics,12.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128336608&doi=10.1109%2fJBHI.2022.3165945&partnerID=40&md5=ab0fa2a60e50d0cf678dcdf6b45573c9,Blockchain; cloud; federated learning; fog; fraud-analysis; healthcare; IoMT; privacy preservation,Blockchain; Crime; Energy utilization; Fog; Fog computing; Health care; Machine learning; Block-chain; Cloud-computing; Collaborative Work; Federated learning; Fraud-analyse; Healthcare; Internet of medical thing; Medical services; Privacy preservation; Security; Internet of things; article; blockchain; cloud computing; energy consumption; fraud; heuristics; internet of things; learning; machine learning; mathematical model; medical service; privacy; workload,Article,Final,,2-s2.0-85128336608
,"Samuel O., Omojo A.B., Onuja A.M., Sunday Y., Tiwari P., Gupta D., Hafeez G., Yahaya A.S., Fatoba O.J., Shamshirband S.",IoMT: A COVID-19 Healthcare System Driven by Federated Learning and Blockchain,2023.0,Scopus,,,,,,,10.1109/JBHI.2022.3143576,,,,,,,,,,,,"Internet of medical things (IoMT) has made it possible to collect applications and medical devices to improve healthcare information technology. Since the advent of the pandemic of coronavirus (COVID-19) in 2019, public health information has become more sensitive than ever. Moreover, different news items incorporated have resulted in differing public perceptions of COVID-19, especially on the social media platform and infrastructure. In addition, the unprecedented virality and changing nature of COVID-19 makes call centres to be likely overstressed, which is due to a lack of authentic and unregulated public media information. Furthermore, the lack of data privacy has restricted the sharing of COVID-19 information among health institutions. To resolve the above-mentioned limitations, this paper is proposing a privacy infrastructure based on federated learning and blockchain. The proposed infrastructure has the potentials to enhance the trust and authenticity of public media to disseminate COVID-19 information. Also, the proposed infrastructure can effectively provide a shared model while preserving the privacy of data owners. Furthermore, information security and privacy analyses show that the proposed infrastructure is robust against information security-related attacks. © 2013 IEEE.",,,IEEE Journal of Biomedical and Health Informatics,14.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123355109&doi=10.1109%2fJBHI.2022.3143576&partnerID=40&md5=477800c454cf1b9d7e315531ceb978b3,Blockchain; COVID-19; epidemiology; federated learning; information security; reinforcing addition,Blockchain; Data privacy; Diagnosis; Health care; Medical imaging; Medical information systems; Viruses; Block-chain; Call centers; Federated learning; Healthcare systems; Medical diagnostic imaging; Privacy; Reinforcing addition; Security; Systems-driven; COVID-19; adult; article; artificial intelligence; blockchain; data privacy; diagnostic imaging; health care system; human; information security; learning; nonhuman; Severe acute respiratory syndrome coronavirus 2; virus transmission,Article,Final,"All Open Access, Green",2-s2.0-85123355109
,"Issa W., Moustafa N., Turnbull B., Sohrabi N., Tari Z.",Blockchain-Based Federated Learning for Securing Internet of Things: A Comprehensive Survey,2023.0,Scopus,,,,,,,10.1145/3560816,,,,,,,,,,,,"The Internet of Things (IoT) ecosystem connects physical devices to the internet, offering significant advantages in agility, responsiveness, and potential environmental benefits. The number and variety of IoT devices are sharply increasing, and as they do, they generate significant data sources. Deep learning (DL) algorithms are increasingly integrated into IoT applications to learn and infer patterns and make intelligent decisions. However, current IoT paradigms rely on centralized storage and computing to operate the DL algorithms. This key central component can potentially cause issues in scalability, security threats, and privacy breaches. Federated learning (FL) has emerged as a new paradigm for DL algorithms to preserve data privacy. Although FL helps reduce privacy leakage by avoiding transferring client data, it still has many challenges related to models' vulnerabilities and attacks. With the emergence of blockchain and smart contracts, the utilization of these technologies has the potential to safeguard FL across IoT ecosystems. This study aims to review blockchain-based FL methods for securing IoT systems holistically. It presents the current state of research in blockchain, how it can be applied to FL approaches, current IoT security issues, and responses to outline the need to use emerging approaches toward the security and privacy of IoT ecosystems. It also focuses on IoT data analytics from a security perspective and the open research questions. It also provides a thorough literature review of blockchain-based FL approaches for IoT applications. Finally, the challenges and risks associated with integrating blockchain and FL in IoT are discussed to be considered in future works. © 2023 Association for Computing Machinery.",,,ACM Computing Surveys,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147842952&doi=10.1145%2f3560816&partnerID=40&md5=a53edccdbac44877a808a3ad7827f310,Blockchain; deep learning (DL); federated learning (FL); Internet of Things (IoT); security of data analytics,Data Analytics; Data privacy; Deep learning; Digital storage; Ecosystems; Internet of things; Learning algorithms; 'current; Block-chain; Data analytics; Deep learning; Environmental benefits; Federated learning; Internet of thing; Learning approach; Physical devices; Security of data analytic; Blockchain,Article,Final,,2-s2.0-85147842952
,"Madni H.A., Umer R.M., Foresti G.L.",Blockchain-Based Swarm Learning for the Mitigation of Gradient Leakage in Federated Learning,2023.0,Scopus,,,,,,,10.1109/ACCESS.2023.3246126,,,,,,,,,,,,"Federated Learning (FL) is a machine learning technique in which collaborative and distributed learning is performed, while the private data reside locally on the client. Rather than the data, only gradients are shared among all collaborative nodes with the help of a central server. To ensure the data privacy, the gradients are prone to the deformation, or the representation is perturbed before sharing, ultimately reducing the performance of the model. Recent studies show that the original data can still be recovered using latent space (i.e., gradient leakage problem) by Generative Adversarial Network and different optimization algorithms such as Bayesian and Covariance Matrix Adaptation Evolution Strategy. To address the issues of data privacy and gradient leakage, in this paper, we train deep neural networks by exploiting the blockchain-based Swarm Learning (SL) framework. In the SL scheme, instead of sharing perturbed or noisy gradients to the central server, we share the original gradients among authenticated (i.e., blockchain-based smart contract) training nodes. To demonstrate the effectiveness of the SL approach, we evaluate the proposed approach using the standard CIFAR10 and MNIST benchmark datasets and compare it with the other existing methods. © 2013 IEEE.",,,IEEE Access,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149177407&doi=10.1109%2fACCESS.2023.3246126&partnerID=40&md5=bf16ad077182baf0145778ccd254efd3,Blockchain; data privacy; federated learning; gradient leakage; model privacy; Swarm Learning,Bayesian networks; Covariance matrix; Data privacy; Deep neural networks; Generative adversarial networks; Learning systems; Swarm intelligence; Block-chain; Central servers; Collaborative learning; Distributed learning; Federated learning; Gradient leakage; Machine learning techniques; Model privacy; Private data; Swarm learning; Blockchain,Article,Final,"All Open Access, Gold",2-s2.0-85149177407
,"Ouyang L., Wang F., Tian Y., Jia X., Qi H., Wang G.",Artificial Identification: A Novel Privacy Framework for Federated Learning Based on Blockchain,2023.0,Scopus,,,,,,,10.1109/TCSS.2022.3226861,,,,,,,,,,,,"To provide off-chain federations with complete privacy services to realize on-chain federated learning (FL), this article proposes a novel privacy framework for FL based on blockchain and smart contracts, named Artificial Identification. It consists of two modules: private peer-to-peer identification and private FL, using two scalable smart contracts to manage the identification and learning process, respectively. Based on Ethereum and interplenary file systems (IPFS), we implement our framework and comprehensively analyze its performance. Experiments show that the proposed framework has acceptable collaboration costs and offers advantages in terms of privacy, security, and decentralization. Furthermore, combined with radio frequency identification (RFID) technology, the framework has the potential to realize automatic on-chain identification and autonomous FL of machine clusters composed of Internet of Things (IoT) devices or distributed participants. IEEE",,,IEEE Transactions on Computational Social Systems,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148477540&doi=10.1109%2fTCSS.2022.3226861&partnerID=40&md5=55eded7d87221f13486b944ff9776fb2,Blockchain; federated learning (FL); private identification; radio frequency identification (RFID); smart contracts,Blockchain; Internet of things; Radio frequency identification (RFID); Radio waves; Block-chain; Federated learning; Identification process; Learning process; Peer identification; Peer to peer; Privacy frameworks; Private identification; Radio frequency identification; Radio-frequency-identification; Smart contract,Article,Article in Press,,2-s2.0-85148477540
,"Zhao Y., Zhao J., Jiang L., Tan R., Niyato D., Li Z., Lyu L., Liu Y.",Erratum: Privacy-Preserving Blockchain-Based Federated Learning for IoT Devices (IEEE Internet of Things Journal (2020) 8:3 (1817-1829) DOI: 10.1109/JIOT.2020.3017377),2023.0,Scopus,,,,,,,10.1109/JIOT.2021.3098910,,,,,,,,,,,,"In [1], on page 1824, Fig. 3 should be as follows: (Figure Presented). © 2014 IEEE.",,,IEEE Internet of Things Journal,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146939265&doi=10.1109%2fJIOT.2021.3098910&partnerID=40&md5=f7d21249c50fe597c711d5c01d4ea583,,,Erratum,Final,"All Open Access, Bronze",2-s2.0-85146939265
