Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"Y Kim, B Park, S Jang, SY Kim","A Study on Copyright Usage Permission Platform Based on Blockchain for Distribution of Theme, Background and Signal Music",2021,"Journal of the Semiconductor & …","koreascience.kr","https://koreascience.kr/article/JAKO202111861110241.page","https://scholar.google.com/scholar?cites=8972822466256910180&as_sdt=2005&sciodt=0,5&hl=en",76,"2023-11-17 09:14:23","","","","",,,,,3,1.50,1,4,2,"… and compensation depending on the use-permission types. In this settlement and distribution … This paper proposes a new settlement and distribution platform using a blockchain for the …","https://koreascience.kr/article/JAKO202111861110241.pdf","https://scholar.google.com/scholar?q=related:ZDfjNX7ehXwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"BC Mak, BT Addeman, J Chen, KA Papp, ...","Leveraging Blockchain technology for informed consent process and patient engagement in a clinical trial pilot",2021,"Blockchain in …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9907430/","https://scholar.google.com/scholar?cites=5745728976690652671&as_sdt=2005&sciodt=0,5&hl=en",77,"2023-11-17 09:14:23","HTML","","","",,,,,1,0.50,0,5,2,"… A set of blockchain consent services were leveraged to enable pilot participants to grant or withdraw informed consent, … Each user role interacted with the blockchain network via a web …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9907430/","https://scholar.google.com/scholar?q=related:_6VQ5w_uvE8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"R Zhao, L Wu, Z Chen, M Tang, W Lu, F Xue","A Study on Protocols of Cross-Chain Data Synchronization for Permission Blockchain for Construction Management",2021,"International Symposium on …","Springer","https://link.springer.com/chapter/10.1007/978-981-19-5256-2_85","https://scholar.google.com/scholar?cites=17355456194310995602&as_sdt=2005&sciodt=0,5&hl=en",78,"2023-11-17 09:14:23","","10.1007/978-981-19-5256-2_85","","",,,,,4,2.00,1,6,2,"… Digital objects can be securely moved from the first blockchain to the second blockchain … the second blockchain to the first blockchain at a later period [23]. The first blockchain is known …","https://frankxue.com/pdf/zhao21protocol.pdf","https://scholar.google.com/scholar?q=related:kn7CoHT32vAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"MI Khalid, M Ahmed","Blockchain Based Dynamic Consent Management Systems for Enhancing Quality of Life for People with Disabilities",2023,"2023 IEEE International Smart Cities …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10293545/","",79,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,2,1,"… 2) We thoroughly reviewed existing studies on blockchainbased dynamic consent management … of integrating blockchain technologies into dynamic consent management systems, …","https://ieeexplore.ieee.org/iel7/10293179/10293210/10293545.pdf",""
2,"L Zhang, H Kan, H Huang","Patient-centered cross-enterprise document sharing and dynamic consent framework using consortium blockchain and ciphertext-policy attribute-based encryption",2022,"Proceedings of the 19th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3528416.3530228","https://scholar.google.com/scholar?cites=15655913455922508779&as_sdt=2005&sciodt=0,5&hl=en",80,"2023-11-17 09:14:23","","10.1145/3528416.3530228","","",,,,,2,2.00,1,3,1,"… Because of its transparency, blockchain is a powerful system for managing storage and … consortium blockchain and CP-ABE, we propose a patient-centered XDS and a dynamic consent …","https://dl.acm.org/doi/pdf/10.1145/3528416.3530228","https://scholar.google.com/scholar?q=related:6_OE7lb6RNkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"M Beyene, S Thiebes, A Sunyaev","Multi-stakeholder consent management in genetic testing: a Blockchain-based approach",2019,"… 2019 Workshop on Blockchain …","researchgate.net","https://www.researchgate.net/profile/Mikael-Beyene/publication/337742664_Multi-Stakeholder_Consent_Management_in_Genetic_Testing_A_Blockchain-Based_Approach/links/5de7e639a6fdcc2837065515/Multi-Stakeholder-Consent-Management-in-Genetic-Testing-A-Blockchain-Based-Approach.pdf","https://scholar.google.com/scholar?cites=3246195775450648631&as_sdt=2005&sciodt=0,5&hl=en",81,"2023-11-17 09:14:23","PDF","","","",,,,,4,1.00,1,3,4,"… Blockchain-based multi-stakeholder consent management system. Blockchain in Genomics … Furthermore, we think that our work will be of great interest for the Blockchain community, …","https://www.researchgate.net/profile/Mikael-Beyene/publication/337742664_Multi-Stakeholder_Consent_Management_in_Genetic_Testing_A_Blockchain-Based_Approach/links/5de7e639a6fdcc2837065515/Multi-Stakeholder-Consent-Management-in-Genetic-Testing-A-Blockchain-Based-Approach.pdf","https://scholar.google.com/scholar?q=related:NxAc09vNDC0J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"AC Connelly, SAR Zaidi, MZ Shakir, ...","A lightweight permission-based blockchain for IoT environments",2020,"… Conference on UK …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9205385/","https://scholar.google.com/scholar?cites=13866874453221033997&as_sdt=2005&sciodt=0,5&hl=en",82,"2023-11-17 09:14:23","","","","",,,,,2,0.67,1,4,3,"… actions and permission control in a single blockchain as a medium of communication. We begin with the core characteristics of blockchain … already provided for in the permission system. …","https://eprints.whiterose.ac.uk/164201/1/1570658400.pdf","https://scholar.google.com/scholar?q=related:DcgtadgIccAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"S Gajek, M Lewandowsky","Trustless, censorship-resilient and scalable votings in the permission-based blockchain model",2021,"… Workshops, Warsaw, Poland, August 24–25 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-71593-9_5","https://scholar.google.com/scholar?cites=4203454258655799980&as_sdt=2005&sciodt=0,5&hl=en",83,"2023-11-17 09:14:23","","10.1007/978-3-030-71593-9_5","","",,,,,4,2.00,2,2,2,"Voting systems are the tool of choice when it comes to settle an agreement of different opinions. We propose a solution for a trustless, censorship-resilient and scalable electronic voting …","https://eprint.iacr.org/2019/617.pdf","https://scholar.google.com/scholar?q=related:rCrInGCrVToJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"PV Kakarlapudi, QH Mahmoud","A Systematic Review of Blockchain for Consent Management. Healthcare 2021, 9, 137",2021,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/d8ed/74d32325e6291ed68e97ef77d9191022101b.pdf","https://scholar.google.com/scholar?cites=3120525261551006470&as_sdt=2005&sciodt=0,5&hl=en",84,"2023-11-17 09:14:23","PDF","","","",,,,,1,0.50,1,2,2,"… We believe that consent management with Blockchain makes the process easier, more … A blockchain is a digital transaction archive that is duplicated and circulated on the blockchain …","https://pdfs.semanticscholar.org/d8ed/74d32325e6291ed68e97ef77d9191022101b.pdf","https://scholar.google.com/scholar?q=related:BnNhLzFVTisJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"FM Vieira Filho, BLDA Batista, JC Júnior, ...","Heimdall: Blockchain-Based Consent Management Framework",2023,"2023 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10048920/","",85,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,4,1,"… blockchain-based consent management framework called Heimdall. We modeled the consent … this modeling we used on this work to represent consent in a blockchain in JSON format. …","https://ieeexplore.ieee.org/iel7/10048895/10048896/10048920.pdf","https://scholar.google.com/scholar?q=related:gpRf1Qc2hR0J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"KY Huh, S Jeong, SJ Moon, MJ Kim, W Yang, ...","METORY: Development of a Demand-Driven Blockchain-Based Dynamic Consent Platform Tailored for Clinical Trials",2022,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fmed.2022.837197/full","https://scholar.google.com/scholar?cites=3273241397490872984&as_sdt=2005&sciodt=0,5&hl=en",86,"2023-11-17 09:14:23","HTML","10.3389/fmed.2022.837197","","",,,,,1,1.00,0,6,1,"… consent concept intensified the data integrity issue in clinical trials. Incorporating blockchain technology into a dynamic consent … We developed a blockchain-based dynamic consent …","https://www.frontiersin.org/articles/10.3389/fmed.2022.837197/full","https://scholar.google.com/scholar?q=related:mPKLabXjbC0J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"S Manimaran, VN Sastry, NP Gopalan","BPLMSBT: Blockchain-Based Permission List for Mitigating the Sensor-Based Threats on Smartphones",2022,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9759341/","",87,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,3,1,"… Blockchain-based permission list for mitigating smartphone sensor-based threats by allowing benign users to access sensors through various channels. The permission list … Blockchain …","https://ieeexplore.ieee.org/iel7/7361/4427201/09759341.pdf","https://scholar.google.com/scholar?q=related:PiruZQsyEnsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"T Pichaibunditkun, FJJ Joseph","Private Permission Blockchain for Optimized Invoice Management System",2023,"2023 8th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10147735/","",88,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,2,1,"… In this paper the use of blockchain technology to protect the data … out changes of invoice in blockchain network system by a web … a private blockchain system for invoice management. …","https://ieeexplore.ieee.org/iel7/10147162/10147394/10147735.pdf","https://scholar.google.com/scholar?q=related:daw6hslhtTQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"MR Islam, MM Rashid","Permission-Based Blockchain Consortium Network (PBCN) uses for Cross-Border Payment",2023,"2023 IEEE Symposium on Wireless …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10249489/","",89,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,2,1,"The introduction of a permission-based blockchain consortium … Blockchain technology has arisen in recent years as a … a novel permission-based consortium blockchain network for cross…","https://ieeexplore.ieee.org/iel7/10249209/10249009/10249489.pdf",""
2,"Y Haik, I Bantekas","Nano-drug Clinical Trials: Informed Consent and Risk Management Through Blockchain",2020,"Pitt. J. Tech. L. &Pol'y","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/pittjtlp21&section=4","https://scholar.google.com/scholar?cites=16691059296650129072&as_sdt=2005&sciodt=0,5&hl=en",90,"2023-11-17 09:14:23","","","","",,,,,2,0.67,1,2,3,"… permission blockchain could mitigate this concern by restricting shared information to only those who are participating in the study and only information pertaining to informed consent. …","https://tlp.law.pitt.edu/ojs/index.php/tlp/article/download/243/244","https://scholar.google.com/scholar?q=related:sO7PTf-NoucJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"KV Naik, TV Murari, T Manoj","A Blockchain Based Patient Consent Management Technique for Electronic Health Record Sharing",2022,"2022 IEEE 7th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10054337/","",91,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,3,1,"… distributed ledger technology like blockchain makes it easy to … based blockchain solution/framework for patient consent … The proposed solution is implemented on a public …","https://ieeexplore.ieee.org/iel7/10054178/10054183/10054337.pdf","https://scholar.google.com/scholar?q=related:4YHJVGbGRfwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"G Massarotto","Using Blockchain-Based Smart Contracts to Enforce the Antitrust Consent",2022,"Available at SSRN 4016740","","","https://scholar.google.com/scholar?cites=17817227362126857126&as_sdt=2005&sciodt=0,5&hl=en",92,"2023-11-17 09:14:23","CITATION","","","",,,,,1,1.00,1,1,1,"","","https://scholar.google.com/scholar?q=related:pgPx2eKBQ_cJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"M Verdonck, G Poels","Architecture and value analysis of a blockchain-based electronic health record permission management system",2020,"… Workshop on Value Modelling and Business …","biblio.ugent.be","https://biblio.ugent.be/publication/8654183/file/8654184","https://scholar.google.com/scholar?cites=14566038809188240286&as_sdt=2005&sciodt=0,5&hl=en",93,"2023-11-17 09:14:23","PDF","","","",,,,,2,0.67,1,2,3,"… blockchain and smart contracts as a permission management database. We present a general overview of the architecture of our blockchain-based EHR permission … our blockchain-…","https://biblio.ugent.be/publication/8654183/file/8654184","https://scholar.google.com/scholar?q=related:ngs4bh_3JMoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"MH Khalid, M Murtaza, A Saeed, ...","Proposing 2-tier architecture for permission-ed and permission-less blockchain consensus algorithms based on voting system",2020,"2020 5th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9371832/","https://scholar.google.com/scholar?cites=1648850404886098820&as_sdt=2005&sciodt=0,5&hl=en",94,"2023-11-17 09:14:23","","","","",,,,,2,0.67,1,4,3,"… In permission-less blockchain the nodes can be public, … (Bitcoin), while permission-ed blockchain is used within enterprise … study the permission-ed and permission less blockchain, their …","https://ieeexplore.ieee.org/iel7/9371766/9371769/09371832.pdf","https://scholar.google.com/scholar?q=related:hLP-DrXk4RYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"A Endurthi, A Khare","Smart Contracts Resilient against Malicious Attacks in Permission-less Blockchain",2023,"2023 10th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10112439/","",95,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,2,1,"… Even bitcoin blockchain contains a smart contract but the script is hardcoded into the blockchain, which means that the bitcoin blockchain scritpt cannot be modified as per the …","","https://scholar.google.com/scholar?q=related:1VPnM39_paMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"A Shailendra, C Bengani, ...","An application on Consent Based Monitoring of Healthcare statistics with Blockchain",2023,"2023 IEEE 8th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10126175/","",96,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,3,1,"… of Consent Based Monitoring of Elderly with Blockchain. The … The application takes the consent of the patients on what … may the patient update the consent-based data. The novelty …","","https://scholar.google.com/scholar?q=related:UnBgw76bmZ4J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"T Ravi Shanker Reddy, BM Beena","AI Integrated Blockchain Technology for Secure Health Care—Consent-Based Secured Federated Transfer Learning for Predicting COVID-19 on Wearable Devices",2022,"… Proceedings of ICICC 2022, Volume 1","Springer","https://link.springer.com/chapter/10.1007/978-981-19-2821-5_30","",97,"2023-11-17 09:14:23","","10.1007/978-981-19-2821-5_30","","",,,,,0,0.00,0,2,1,"… that has been done these days on how blockchain can help to securely track and transfer … a consent-based personal health device registration mechanism on a blockchain consensus …","","https://scholar.google.com/scholar?q=related:SbWk6khU-GkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"C Anderson, A Carvalho, J Merhout","Patient Consent for Health Information Exchange: Blockchain-driven Innovation",2022,"","aisel.aisnet.org","https://aisel.aisnet.org/amcis2022/sig_health/sig_health/12/","",98,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,3,1,"… HIE consent app would be a permissioned blockchain. We describe and illustrate a consent management app prototype that is blockchain-… alternative to current HIE consent practices. …","https://arthurcarvalho.info/publications/AMCIS_2022_HIE.pdf","https://scholar.google.com/scholar?q=related:92ARXVV3g8cJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"J Heo, H Jang, H Lee","How to divide a permission token in the delegation process of blockchain-based access control for IoT",2022,"2022 IEEE International Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9773848/","",99,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,3,1,"… blockchain is based on a consortium blockchain architecture, which requires permission to participate in the blockchain … The PDP validates the permission to access a resource based …","https://ieeexplore.ieee.org/iel7/9773363/9773791/09773848.pdf","https://scholar.google.com/scholar?q=related:CUTy0lBOWZ8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"Q Xv, Y Song, X Li, A Hu, J Wang","A Novel Blockchain-Based Revocable Permission Management on CP-ABE Scheme",2021,"… , ICAIS 2021, Dublin, Ireland, July 19 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-78621-2_54","https://scholar.google.com/scholar?cites=2098564431629039797&as_sdt=2005&sciodt=0,5&hl=en",100,"2023-11-17 09:14:23","","10.1007/978-3-030-78621-2_54","","",,,,,1,0.50,0,5,2,"… This paper proposed an on-chain user permission management mechanism that could … the issue of blockchain permission management and proposes a user permission management …","","https://scholar.google.com/scholar?q=related:tbiEXTuZHx0J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"SJ Hughes","'Gatekeepers' Are Vital Participants in Anti-Money-Laundering Laws and Enforcement Regimes As Permission-less Blockchain-Based Transactions Pose Challenges …",2019,"Indiana Legal Studies Research Paper","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3436098","https://scholar.google.com/scholar?cites=17214174318079269862&as_sdt=2005&sciodt=0,5&hl=en",101,"2023-11-17 09:14:23","","","","",,,,,4,1.00,4,1,4,"… ) the degree to which permission-less blockchain transactions will … as blockchain-based transactions become more common. … concerns about blockchain technologies. In the first silo are …","https://www.repository.law.indiana.edu/cgi/viewcontent.cgi?article=3764&context=facpub","https://scholar.google.com/scholar?q=related:5lvEclYI5e4J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"J Shi, R Li","Permission Token Segmentation Scheme Based on Blockchain Access Control",2020,"2020 IEEE 19th International Conference on Trust …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9343075/","https://scholar.google.com/scholar?cites=6407072602390881944&as_sdt=2005&sciodt=0,5&hl=en",102,"2023-11-17 09:14:23","","","","",,,,,1,0.33,1,2,3,"… of the permission in the received token. In this paper, a blockchain-based permission token segmentation scheme is proposed, which splits out part of the permissions in a permission …","https://ieeexplore.ieee.org/iel7/9342897/9342964/09343075.pdf","https://scholar.google.com/scholar?q=related:mGal85V-6lgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"AK Das, A Das","BlockMed: Blockchain-based Electronic Consent Management for Secure and Privacy-Protected Healthcare Interoperability",,"","","","",103,"2023-11-17 09:14:23","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:E9KJYLGg77QJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"O Can, T Dag, M Kantarcioglu","A Blockchain Based Hybrid Architecture for Auditable Consent Management",,"Available at SSRN 4601868","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4601868","",104,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,3,,"… consent management systems using blockchain … consent management system using blockchain and purpose tree; (2) the implementation of an audit mechanism that detects consent …","",""
0,"VL Vigmostad, TT Lauen","Blockchain for Attribute-Based Access Control: A flexible access control scheme with Permission Delegations",2021,"","uia.brage.unit.no","https://uia.brage.unit.no/uia-xmlui/handle/11250/2823645","",105,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,2,2,"… This thesis proposes a Blockchain-based ABAC scheme with delegatable permission tokens through the use of Hyperledger Fabric and Java Web Tokens (JWT). Fabric is used to store …","https://uia.brage.unit.no/uia-xmlui/bitstream/handle/11250/2823645/Lauen%20Torbj%C3%B8rn%20Thorvaldsen%20(706)_78839715_2.pdf?sequence=1","https://scholar.google.com/scholar?q=related:Pc1HDDFSunoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"MM Rashid, MR Islam","Permission-Based Blockchain Consortium Network (PBCN) uses for Cross-Border Payment",,"researchgate.net","","https://www.researchgate.net/profile/Md-Rafiqul-Islam-31/publication/374106839_Permission-Based_Blockchain_Consortium_Network_PBCN_uses_for_Cross-Border_Payment/links/6513e2fbcce2460b6c36d7bf/Permission-Based-Blockchain-Consortium-Network-PBCN-uses-for-Cross-Border-Payment.pdf","",106,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,2,,"Abstract—The introduction of a permission-based blockchain … Blockchain technology has arisen in recent years as a … a novel permission-based consortium blockchain network for …","https://www.researchgate.net/profile/Md-Rafiqul-Islam-31/publication/374106839_Permission-Based_Blockchain_Consortium_Network_PBCN_uses_for_Cross-Border_Payment/links/6513e2fbcce2460b6c36d7bf/Permission-Based-Blockchain-Consortium-Network-PBCN-uses-for-Cross-Border-Payment.pdf",""
0,"L Madeyski","Security and Scalability in Private Permissionless Blockchain: Problems and Solutions Leading to Creating Consent-as-a-Service (CaaS) Deployment",,"madeyski.e-informatyka.pl","","https://madeyski.e-informatyka.pl/download/GrodzickaEtAl21.pdf","",107,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,,"… occurring in private permissionless blockchain systems. The consent management system (… implemented in the selected blockchain-as-a-service (BaaS), and therefore led to consent-as-…","https://madeyski.e-informatyka.pl/download/GrodzickaEtAl21.pdf","https://scholar.google.com/scholar?q=related:HWxAYkpib_IJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"L Journaux, L Duveaux, H Gilles, ...","Exchanges of French genetic data are driven by farmer consent managed in a dedicated blockchain",2022,"of the Series: ICAR …","library.wur.nl","https://library.wur.nl/WebQuery/wurpubs/fulltext/585046#page=57","",108,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,4,1,"… “Agata Consent” to validate and secure the exchange based on a consortium blockchain solution. The system, in production for the first users, ensures the informed consent of breeders …","https://library.wur.nl/WebQuery/wurpubs/fulltext/585046#page=57","https://scholar.google.com/scholar?q=related:kAh6GMIST6YJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"D Calvaresi","Dynamic Consent Management for Clinical Trials via Private Blockchain Technology",,"researchgate.net","","https://www.researchgate.net/profile/Davide-Calvaresi/publication/339024062_Dynamic_Consent_Management_for_Clinical_Trials_via_Private_Blockchain_Technology/links/5e396439299bf1cdb90b2a04/Dynamic-Consent-Management-for-Clinical-Trials-via-Private-Blockchain-Technology.pdf","",109,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,,"… , and (v) participant-centered control over her own consent preferences, approvals and … consent in clinical trials, based on blockchain technology (BCT). The usage of blockchain –an …","https://www.researchgate.net/profile/Davide-Calvaresi/publication/339024062_Dynamic_Consent_Management_for_Clinical_Trials_via_Private_Blockchain_Technology/links/5e396439299bf1cdb90b2a04/Dynamic-Consent-Management-for-Clinical-Trials-via-Private-Blockchain-Technology.pdf","https://scholar.google.com/scholar?q=related:mc-1MsEc-WIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"MRSGN SAWANT","Permission Blockchain based Smart Contract utilizing Biometric Authentication as a Service",,"famt.ac.in","","http://famt.ac.in/wp-content/uploads/2019/05/13-Geetanjali-Sawant-FAMT-Ratnagiri-Dr.-Vinayak-Bharadi.pdf","",110,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,,"… The system will be strengthened more by integrating it with permissioned blockchain. A permissioned blockchain network is highly suitable for enterprise applications that require …","http://famt.ac.in/wp-content/uploads/2019/05/13-Geetanjali-Sawant-FAMT-Ratnagiri-Dr.-Vinayak-Bharadi.pdf","https://scholar.google.com/scholar?q=related:SdXUL1bedg8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"K Rantos, G Drosatos, A Kritsas, C Ilioudis, ...","Research Article A Blockchain-Based Platform for Consent Management of Personal Data Processing in the IoT Ecosystem",2019,"","academia.edu","https://www.academia.edu/download/64343659/1431578.pdf","",111,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,5,4,"… consent or a consent that was valid during another period. Note that monitoring of data controller’s adherence to a consent is … data with the support of a blockchain infrastructure [11, 12]. …","https://www.academia.edu/download/64343659/1431578.pdf","https://scholar.google.com/scholar?q=related:5HGLvWTnDqkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"AM Francis","Addressing the Ethics Concerns of Consent and Privacy in Humanitarian Cyberspace through Blockchain Technologies",2021,"","apps.dtic.mil","https://apps.dtic.mil/sti/trecms/pdf/AD1206042.pdf","",112,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,2,"… aid-driven privacy-aware blockchain protocol by humanitarian organizations to help protect … unforced consent of personal data. This research also asserts that leveraging blockchain …","https://apps.dtic.mil/sti/trecms/pdf/AD1206042.pdf",""
0,"Z Zheng","Blockchain Technology and Research on Informed Consent Rules in Art Auctions",2022,"The Legal System of Art Auction in China","Springer","https://link.springer.com/chapter/10.1007/978-981-19-0128-7_6","",113,"2023-11-17 09:14:23","","10.1007/978-981-19-0128-7_6","","",,,,,0,0.00,0,1,1,"… of informed consent is separated … consent rules, cope with the impact of block chain technology on the art auction market, and build a new interpretation framework of informed consent …","","https://scholar.google.com/scholar?q=related:k4aLbUMe0OUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"B Jacobs","Integrating Consent Management Techniques into Blockchain-Based Medical Data Sharing",2021,"","repository.tudelft.nl","https://repository.tudelft.nl/islandora/object/uuid:b40c42e6-4369-46cf-a49a-4d50123ff505","",114,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,1,2,"… for an adequate consent management system for blockchain-… Finally, we provide a highly dynamic consent management … Hyperledger Fabric permissioned blockchain. The proposed …","","https://scholar.google.com/scholar?q=related:wX8w-BHGrRQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"AP Filippidis, K Rantos, A Papanikolaou, C Ilioudis, ...","A Blockchain-Based Platform for Consent Management of Personal Data Processing in the IoT Ecosystem",2019,"","hephaestus.nup.ac.cy","http://hephaestus.nup.ac.cy/handle/11728/11753","",115,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,5,4,"… , from the blockchain infrastructure via the smart contract and comparing the retrieved hash with a new hash of the consent digital signatures. The usage of a blockchain infrastructure is …","","https://scholar.google.com/scholar?q=related:tukRHnNNRngJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
