Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"Y.H. Park","Blockchain-based privacy-preserving system for genomic data management using local differential privacy",2021,"Electronics (Switzerland)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120633267&origin=inward",127,"2022-06-13 20:08:57","Article","10.3390/electronics10233019","2079-9292","https://api.elsevier.com/content/abstract/scopus_id/85120633267",10,23,,,1,1.00,1,1,1,"","",""
1,"T. Li","BPT: A Blockchain-Based Privacy Information Preserving System for Trust Data Collection Over Distributed Mobile-Edge Network",2022,"IEEE Internet of Things Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119580471&origin=inward",128,"2022-06-13 20:08:57","Article","10.1109/JIOT.2021.3117971","2327-4662","https://api.elsevier.com/content/abstract/scopus_id/85119580471",9,11,8036,8052,1,1.00,1,1,1,"","",""
1,"G. Zhang","Blockchain-based privacy preserving e-health system for healthcare data in cloud",2022,"Computer Networks","","https://api.elsevier.com/content/article/eid/1-s2.0-S1389128621004916","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119442442&origin=inward",129,"2022-06-13 20:08:57","Article","10.1016/j.comnet.2021.108586","1389-1286","https://api.elsevier.com/content/abstract/scopus_id/85119442442",203,,,,1,1.00,1,1,1,"","",""
1,"S. Chaisawat","Towards Achieving Personal Privacy Protection and Data Security on Integrated E-Voting Model of Blockchain and Message Queue",2021,"Security and Communication Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117359379&origin=inward",130,"2022-06-13 20:08:57","Article","10.1155/2021/8338616","1939-0114","https://api.elsevier.com/content/abstract/scopus_id/85117359379",2021,,,,1,1.00,1,1,1,"","",""
1,"J. Liu","Privacy-Preserving Data Sharing Scheme with FL via MPC in Financial Permissioned Blockchain",2021,"IEEE International Conference on Communications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115687551&origin=inward",131,"2022-06-13 20:08:57","Conference Paper","10.1109/ICC42927.2021.9500868","1550-3607","https://api.elsevier.com/content/abstract/scopus_id/85115687551",,,,,1,1.00,1,1,1,"","",""
1,"M. Elhoseny","Iot solution for ai-enabled privacy-preserving with big data transferring: An application for healthcare using blockchain",2021,"Energies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114047303&origin=inward",132,"2022-06-13 20:08:57","Article","10.3390/en14175364","1996-1073","https://api.elsevier.com/content/abstract/scopus_id/85114047303",14,17,,,1,1.00,1,1,1,"","",""
1,"X. He","Blockchain-Based Privacy Protection Scheme for IoT-Assisted Educational Big Data Management",2021,"Wireless Communications and Mobile Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113756892&origin=inward",133,"2022-06-13 20:08:57","Article","10.1155/2021/3558972","1530-8669","https://api.elsevier.com/content/abstract/scopus_id/85113756892",2021,,,,1,1.00,1,1,1,"","",""
1,"R. Cong","Individual-Initiated Auditable Access Control for Privacy-Preserved IoT Data Sharing with Blockchain",2021,"2021 IEEE International Conference on Communications Workshops, ICC Workshops 2021 - Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112842929&origin=inward",134,"2022-06-13 20:08:57","Conference Paper","10.1109/ICCWorkshops50388.2021.9473508","","https://api.elsevier.com/content/abstract/scopus_id/85112842929",,,,,1,1.00,1,1,1,"","",""
1,"A.A. Rasheed","Exploiting Zero Knowledge Proof and Blockchain Towards the Enforcement of Anonymity, Data Integrity and Privacy (ADIP) on IoT",2021,"IEEE Transactions on Emerging Topics in Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112605867&origin=inward",135,"2022-06-13 20:08:57","Article","10.1109/TETC.2021.3099701","2168-6750","https://api.elsevier.com/content/abstract/scopus_id/85112605867",,,,,1,1.00,1,1,1,"","",""
1,"M.E. Ghamry","Secular: A Decentralized Blockchain-based Data Privacy-preserving Model Training Platform",2021,"2021 International Mobile, Intelligent, and Ubiquitous Computing Conference, MIUCC 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111384592&origin=inward",136,"2022-06-13 20:08:57","Conference Paper","10.1109/MIUCC52538.2021.9447654","","https://api.elsevier.com/content/abstract/scopus_id/85111384592",,,357,363,1,1.00,1,1,1,"","",""
1,"M. Younis","Blockchain-Enabled and Data-Driven Smart Healthcare Solution for Secure and Privacy-Preserving Data Access",2021,"IEEE Systems Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110834318&origin=inward",137,"2022-06-13 20:08:57","Article","10.1109/JSYST.2021.3092519","1932-8184","https://api.elsevier.com/content/abstract/scopus_id/85110834318",,,,,1,1.00,1,1,1,"","",""
1,"C. Piao","Privacy preserving in blockchain-based government data sharing: A Service-On-Chain (SOC) approach",2021,"Information Processing and Management","","https://api.elsevier.com/content/article/eid/1-s2.0-S0306457321001400","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110028674&origin=inward",138,"2022-06-13 20:08:57","Article","10.1016/j.ipm.2021.102651","0306-4573","https://api.elsevier.com/content/abstract/scopus_id/85110028674",58,5,,,1,1.00,1,1,1,"","",""
1,"Y. Yang","Method for using the blockchain to protect data privacy of IoV",2021,"Xi'an Dianzi Keji Daxue Xuebao/Journal of Xidian University","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109145057&origin=inward",139,"2022-06-13 20:08:57","Article","10.19665/j.issn1001-2400.2021.03.003","1001-2400","https://api.elsevier.com/content/abstract/scopus_id/85109145057",48,3,21,30,1,1.00,1,1,1,"","",""
1,"W. Silva","Where is our data? A Blockchain-based Information Chain of Custody Model for Privacy Improvement",2021,"Proceedings of the 2021 IEEE 24th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107748090&origin=inward",140,"2022-06-13 20:08:57","Conference Paper","10.1109/CSCWD49262.2021.9437727","","https://api.elsevier.com/content/abstract/scopus_id/85107748090",,,329,334,1,1.00,1,1,1,"","",""
1,"S. Balasubramanium","A Survey on Data privacy and preservation using Blockchain in Healthcare organization",2021,"2021 International Conference on Advance Computing and Innovative Technologies in Engineering, ICACITE 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105015342&origin=inward",141,"2022-06-13 20:08:57","Conference Paper","10.1109/ICACITE51222.2021.9404650","","https://api.elsevier.com/content/abstract/scopus_id/85105015342",,,956,962,1,1.00,1,1,1,"","",""
1,"T.W. Jing","Protecting Data Privacy and Prevent Fake News and Deepfakes in Social Media via Blockchain Technology",2021,"Communications in Computer and Information Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101526356&origin=inward",142,"2022-06-13 20:08:57","Conference Paper","10.1007/978-981-33-6835-4_44","1865-0929","https://api.elsevier.com/content/abstract/scopus_id/85101526356",1347,,674,684,1,1.00,1,1,1,"","",""
1,"T. Ncube","Private Blockchain Networks: A Solution for Data Privacy",2020,"2020 2nd International Multidisciplinary Information Technology and Engineering Conference, IMITEC 2020","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101130371&origin=inward",143,"2022-06-13 20:08:57","Conference Paper","10.1109/IMITEC50163.2020.9334132","","https://api.elsevier.com/content/abstract/scopus_id/85101130371",,,,,1,0.50,1,1,2,"","",""
1,"T. Chen","BlockChain/ABE-based Fusion Solution for E-government Data Sharing and Privacy protection",2020,"ACM International Conference Proceeding Series","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100623857&origin=inward",144,"2022-06-13 20:08:57","Conference Paper","10.1145/3443467.3443764","","https://api.elsevier.com/content/abstract/scopus_id/85100623857",,,258,264,1,0.50,1,1,2,"","",""
1,"A. Smahi","Blockchain-Based Outsourced Privacy-Preserving Support Vector Machine Classification on IoT Data",2020,"International Conference on Communication Technology Proceedings, ICCT","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099587151&origin=inward",145,"2022-06-13 20:08:57","Conference Paper","10.1109/ICCT50939.2020.9295734","","https://api.elsevier.com/content/abstract/scopus_id/85099587151",2020,,818,823,1,0.50,1,1,2,"","",""
1,"S.S. Singhar","Integrating Machine Learning with Blockchain to Ensure Data Privacy",2020,"2020 11th International Conference on Computing, Communication and Networking Technologies, ICCCNT 2020","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096562521&origin=inward",146,"2022-06-13 20:08:57","Conference Paper","10.1109/ICCCNT49239.2020.9225342","","https://api.elsevier.com/content/abstract/scopus_id/85096562521",,,,,1,0.50,1,1,2,"","",""
1,"M. Al-Abdullah","Designing privacy-friendly data repositories: a framework for a blockchain that follows the GDPR",2020,"Digital Policy, Regulation and Governance","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096537200&origin=inward",147,"2022-06-13 20:08:57","Article","10.1108/DPRG-04-2020-0050","2398-5038","https://api.elsevier.com/content/abstract/scopus_id/85096537200",22,5,389,411,1,0.50,1,1,2,"","",""
1,"Y. Li","Research on a Data Desensitization Algorithm of Blockchain Distributed Energy Transaction Based on Differential Privacy",2019,"APAP 2019 - 8th IEEE International Conference on Advanced Power System Automation and Protection","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096426749&origin=inward",148,"2022-06-13 20:08:57","Conference Paper","10.1109/APAP47170.2019.9224935","","https://api.elsevier.com/content/abstract/scopus_id/85096426749",,,980,985,1,0.33,1,1,3,"","",""
1,"H. Jin","Blockchain-Based Secure and Privacy-Preserving Clinical Data Sharing and Integration",2020,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092727411&origin=inward",149,"2022-06-13 20:08:57","Conference Paper","10.1007/978-3-030-60248-2_7","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85092727411",12454,,93,109,1,0.50,1,1,2,"","",""
1,"S.S. Kavathekar","Data sharing and privacy–preserving of medical records using blockchain",2020,"Lecture Notes on Data Engineering and Communications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083456133&origin=inward",150,"2022-06-13 20:08:57","Book Chapter","10.1007/978-3-030-34515-0_8","2367-4512","https://api.elsevier.com/content/abstract/scopus_id/85083456133",39,,65,72,1,0.50,1,1,2,"","",""
1,"Z. Wu","Privacy-friendly Blockchain Based Data Trading and Tracking",2019,"Proceedings - 5th International Conference on Big Data Computing and Communications, BIGCOM 2019","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076109943&origin=inward",151,"2022-06-13 20:08:57","Conference Paper","10.1109/BIGCOM.2019.00040","","https://api.elsevier.com/content/abstract/scopus_id/85076109943",,,240,244,1,0.33,1,1,3,"","",""
0,"Z. Gu","Multiparty Data Publishing via Blockchain and Differential Privacy",2022,"Security and Communication Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130954093&origin=inward",152,"2022-06-13 20:08:57","Article","10.1155/2022/5612794","1939-0114","https://api.elsevier.com/content/abstract/scopus_id/85130954093",2022,,,,0,0.00,0,1,1,"","",""
0,"S.F. Chou","A Privacy Preserving Blockchain Based Framework for AIoT Data Exchange",2022,"IEEE Wireless Communications and Networking Conference, WCNC","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130727014&origin=inward",153,"2022-06-13 20:08:57","Conference Paper","10.1109/WCNC51071.2022.9771669","1525-3511","https://api.elsevier.com/content/abstract/scopus_id/85130727014",2022,,1170,1175,0,0.00,0,1,1,"","",""
0,"S. Singh","Blockchain with cloud for handling healthcare data: A privacy-friendly platform",2022,"Materials Today: Proceedings","","https://api.elsevier.com/content/article/eid/1-s2.0-S221478532203098X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130500318&origin=inward",154,"2022-06-13 20:08:57","Article","10.1016/j.matpr.2022.04.910","2214-7853","https://api.elsevier.com/content/abstract/scopus_id/85130500318",,,,,0,0.00,0,1,1,"","",""
0,"W. Li","Privacy Protection Data Retrieval Scheme with Inverted Index for IoT based on Blockchain",2021,"IEEE Internet of Things Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130468722&origin=inward",155,"2022-06-13 20:08:57","Article","10.1109/JIOT.2021.3128528","2327-4662","https://api.elsevier.com/content/abstract/scopus_id/85130468722",,,,,0,0.00,0,1,1,"","",""
0,"W. Tang","Trac<sup>2</sup>Chain: Trackability and Traceability of Graph Data in Blockchain with Linkage Privacy",2022,"Proceedings of the ACM Symposium on Applied Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130355062&origin=inward",156,"2022-06-13 20:08:57","Conference Paper","10.1145/3477314.3506993","","https://api.elsevier.com/content/abstract/scopus_id/85130355062",,,272,281,0,0.00,0,1,1,"","",""
0,"M. Arulprakash","Enhanced Data Privacy Preservation Model for Mobile Crowdsensing System Using Blockchain Technology",2022,"Lecture Notes in Networks and Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130334138&origin=inward",157,"2022-06-13 20:08:57","Conference Paper","10.1007/978-981-16-7952-0_53","2367-3370","https://api.elsevier.com/content/abstract/scopus_id/85130334138",356,,563,576,0,0.00,0,1,1,"","",""
0,"P. De Hert","Blockchain, privacy, and data protection",2021,"Blockchain and Public Law: Global Challenges in the Era of Decentralisation","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130159532&origin=inward",158,"2022-06-13 20:08:57","Book Chapter","","","https://api.elsevier.com/content/abstract/scopus_id/85130159532",,,141,156,0,0.00,0,1,1,"","",""
0,"N.P.H. Kumar","An Authorization Framework for Preserving Privacy of Big Medical Data via Blockchain in Cloud Server",2022,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129715600&origin=inward",159,"2022-06-13 20:08:57","Article","10.14569/IJACSA.2022.0130319","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85129715600",13,3,140,150,0,0.00,0,1,1,"","",""
0,"I.L.H. Alsammak","A model for blockchain-based privacy-preserving for big data users on the internet of thing",2022,"Indonesian Journal of Electrical Engineering and Computer Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129482879&origin=inward",160,"2022-06-13 20:08:57","Article","10.11591/ijeecs.v26.i2.pp974-988","2502-4752","https://api.elsevier.com/content/abstract/scopus_id/85129482879",26,2,974,988,0,0.00,0,1,1,"","",""
0,"Y. Ould-Yahia","A data-owner centric privacy model with blockchain and adapted attribute-based encryption for internet-of-things and cloud environment",2022,"International Journal of Information and Computer Security","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128984847&origin=inward",161,"2022-06-13 20:08:57","Article","10.1504/IJICS.2022.122374","1744-1765","https://api.elsevier.com/content/abstract/scopus_id/85128984847",17,3,261,284,0,0.00,0,1,1,"","",""
0,"R. Folha","FoodChain: A Food Delivery Platform Based on Blockchain for Keeping Data Privacy",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128962231&origin=inward",162,"2022-06-13 20:08:57","Conference Paper","10.1007/978-3-031-00129-1_43","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85128962231",13247,,500,504,0,0.00,0,1,1,"","",""
0,"U. Bodkhe","Adoption of Blockchain for Data Privacy in 6G-Envisioned Augmented Reality: Opportunities and Challenges",2022,"Lecture Notes in Electrical Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128875977&origin=inward",163,"2022-06-13 20:08:57","Conference Paper","10.1007/978-981-19-0284-0_38","1876-1100","https://api.elsevier.com/content/abstract/scopus_id/85128875977",875,,519,532,0,0.00,0,1,1,"","",""
0,"X. Hu","Towards Efficient Co-audit of Privacy-Preserving Data on Consortium Blockchain via Group Key Agreement",2021,"Proceedings - 2021 17th International Conference on Mobility, Sensing and Networking, MSN 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128761178&origin=inward",164,"2022-06-13 20:08:57","Conference Paper","10.1109/MSN53354.2021.00079","","https://api.elsevier.com/content/abstract/scopus_id/85128761178",,,494,501,0,0.00,0,1,1,"","",""
0,"M. Jain","Proposed model to decentralized storage of educational data for privacy preservation using Blockchain",2022,"2022 International Conference on Computer Communication and Informatics, ICCCI 2022","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128728160&origin=inward",165,"2022-06-13 20:08:57","Conference Paper","10.1109/ICCCI54379.2022.9740654","","https://api.elsevier.com/content/abstract/scopus_id/85128728160",,,,,0,0.00,0,1,1,"","",""
0,"Z.X. Nie","A controllable privacy data transmission mechanism for Internet of things system based on blockchain",2022,"International Journal of Distributed Sensor Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128205696&origin=inward",166,"2022-06-13 20:08:57","Article","10.1177/15501329221088450","1550-1329","https://api.elsevier.com/content/abstract/scopus_id/85128205696",18,3,,,0,0.00,0,1,1,"","",""
0,"M. Hao","A Blockchain-based Electric Data Sharing System with Privacy Protection",2021,"Proceedings - 2021 IEEE Sustainable Power and Energy Conference: Energy Transition for Carbon Neutrality, iSPEC 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128010810&origin=inward",167,"2022-06-13 20:08:57","Conference Paper","10.1109/iSPEC53008.2021.9735460","","https://api.elsevier.com/content/abstract/scopus_id/85128010810",,,4037,4042,0,0.00,0,1,1,"","",""
0,"R.U. Haque","Privacy-Preserving k-Means Clustering over Blockchain-Based Encrypted IoMT Data",2022,"Internet of Things","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127875405&origin=inward",168,"2022-06-13 20:08:57","Book Chapter","10.1007/978-3-030-93646-4_5","2199-1073","https://api.elsevier.com/content/abstract/scopus_id/85127875405",,,109,123,0,0.00,0,1,1,"","",""
0,"X. Xia","Protecting Check-In Data Privacy in Blockchain Transactions with Preserving High Trajectory Pattern Utility",2022,"Wireless Communications and Mobile Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127845776&origin=inward",169,"2022-06-13 20:08:57","Article","10.1155/2022/9358531","1530-8669","https://api.elsevier.com/content/abstract/scopus_id/85127845776",2022,,,,0,0.00,0,1,1,"","",""
0,"C. Xu","Blockchain-Oriented Privacy Protection of Sensitive Data in the Internet of Vehicles",2022,"IEEE Transactions on Intelligent Vehicles","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127740190&origin=inward",170,"2022-06-13 20:08:57","Article","10.1109/TIV.2022.3164657","2379-8858","https://api.elsevier.com/content/abstract/scopus_id/85127740190",,,,,0,0.00,0,1,1,"","",""
0,"J. Wang","A Privacy-Preserving Vehicular Data Sharing Framework atop Multi-Sharding Blockchain",2021,"2021 IEEE Global Communications Conference, GLOBECOM 2021 - Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127265451&origin=inward",171,"2022-06-13 20:08:57","Conference Paper","10.1109/GLOBECOM46510.2021.9685366","","https://api.elsevier.com/content/abstract/scopus_id/85127265451",,,,,0,0.00,0,1,1,"","",""
0,"N. Raghav","Secured platform for healthcare data: privacy preservation based blockchain environment",2022,"Journal of Engineering, Design and Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127265133&origin=inward",172,"2022-06-13 20:08:57","Article","10.1108/JEDT-09-2021-0494","1726-0531","https://api.elsevier.com/content/abstract/scopus_id/85127265133",,,,,0,0.00,0,1,1,"","",""
0,"J. Jayabalan","Scalable blockchain model using off-chain IPFS storage for healthcare data security and privacy",2022,"Journal of Parallel and Distributed Computing","","https://api.elsevier.com/content/article/eid/1-s2.0-S0743731522000648","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126923855&origin=inward",173,"2022-06-13 20:08:57","Article","10.1016/j.jpdc.2022.03.009","0743-7315","https://api.elsevier.com/content/abstract/scopus_id/85126923855",164,,152,167,0,0.00,0,1,1,"","",""
0,"J. Liu","A novel logistics data privacy protection method based on blockchain",2022,"Multimedia Tools and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126517618&origin=inward",174,"2022-06-13 20:08:57","Article","10.1007/s11042-022-12836-w","1380-7501","https://api.elsevier.com/content/abstract/scopus_id/85126517618",,,,,0,0.00,0,1,1,"","",""
0,"X. Nie","Blockchain-Empowered Secure and Privacy-Preserving Health Data Sharing in Edge-Based IoMT",2022,"Security and Communication Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126357356&origin=inward",175,"2022-06-13 20:08:57","Article","10.1155/2022/8293716","1939-0114","https://api.elsevier.com/content/abstract/scopus_id/85126357356",2022,,,,0,0.00,0,1,1,"","",""
0,"T. Feng","Blockchain Data Privacy Protection and Sharing Scheme Based on Zero-Knowledge Proof",2022,"Wireless Communications and Mobile Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126120588&origin=inward",176,"2022-06-13 20:08:57","Article","10.1155/2022/1040662","1530-8669","https://api.elsevier.com/content/abstract/scopus_id/85126120588",2022,,,,0,0.00,0,1,1,"","",""
0,"A. Hill","BlockTorrent: A Blockchain Enabled Privacy-Preserving Data Availability Protocol for Multi-stakeholder Scenarios",2021,"Proceedings - 2021 IEEE International Conference on Blockchain, Blockchain 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125658231&origin=inward",177,"2022-06-13 20:08:57","Conference Paper","10.1109/Blockchain53845.2021.00024","","https://api.elsevier.com/content/abstract/scopus_id/85125658231",,,103,112,0,0.00,0,1,1,"","",""
0,"J.A. Khan","TREAD: Privacy Preserving Incentivized Connected Vehicle Mobility Data Storage on InterPlanetary-File-System-Enabled Blockchain",2022,"Transportation Research Record","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125555512&origin=inward",178,"2022-06-13 20:08:57","Book Chapter","10.1177/03611981211045074","0361-1981","https://api.elsevier.com/content/abstract/scopus_id/85125555512",2676,2,680,691,0,0.00,0,1,1,"","",""
0,"F. Yang","Privacy-Preserved Credit Data Sharing Integrating Blockchain And Federated Learning For Industrial 4.0",2022,"IEEE Transactions on Industrial Informatics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124846504&origin=inward",179,"2022-06-13 20:08:57","Article","10.1109/TII.2022.3151917","1551-3203","https://api.elsevier.com/content/abstract/scopus_id/85124846504",,,,,0,0.00,0,1,1,"","",""
0,"Y. Zhao","A Privacy-Preserving Medical Data Traceability System Based on Attribute-Based Encryption on Blockchain",2022,"Communications in Computer and Information Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124672510&origin=inward",180,"2022-06-13 20:08:57","Conference Paper","10.1007/978-981-16-9229-1_2","1865-0929","https://api.elsevier.com/content/abstract/scopus_id/85124672510",1506,,27,36,0,0.00,0,1,1,"","",""
0,"","16th International Workshop on Data Privacy Management, DPM 2021, and 5th International Workshop on Cryptocurrencies and Blockchain Technology, CBT 2021 held in conjunction with ESORICS 2021",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124655919&origin=inward",181,"2022-06-13 20:08:57","Conference Review","","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85124655919",13140,,,,0,0.00,0,0,1,"","",""
0,"F. Li","A traceable privacy-aware data publishing platform on permissioned blockchain",2022,"Transactions on Emerging Telecommunications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124553116&origin=inward",182,"2022-06-13 20:08:57","Article","10.1002/ett.4455","2161-3915","https://api.elsevier.com/content/abstract/scopus_id/85124553116",33,5,,,0,0.00,0,1,1,"","",""
0,"H. Duan","A Blockchain-Based Privacy Protection Application for Logistics Big Data",2022,"Journal of Cases on Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124548643&origin=inward",183,"2022-06-13 20:08:57","Article","10.4018/JCIT.295249","1548-7717","https://api.elsevier.com/content/abstract/scopus_id/85124548643",24,5,,,0,0.00,0,1,1,"","",""
0,"A. El Azzaoui","Blockchain-Based Distributed Information Hiding Framework for Data Privacy Preserving in Medical Supply Chain Systems",2022,"Sensors","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124243480&origin=inward",184,"2022-06-13 20:08:57","Article","10.3390/s22041371","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85124243480",22,4,,,0,0.00,0,1,1,"","",""
0,"L.Y. Yeh","Blockchain-Based Privacy-Preserving and Sustainable Data Query Service Over 5G-VANETs",2022,"IEEE Transactions on Intelligent Transportation Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124236224&origin=inward",185,"2022-06-13 20:08:57","Article","10.1109/TITS.2022.3146322","1524-9050","https://api.elsevier.com/content/abstract/scopus_id/85124236224",,,,,0,0.00,0,1,1,"","",""
0,"G. Zhang","BCST-APTS: Blockchain and CP-ABE Empowered Data Supervision, Sharing, and Privacy Protection Scheme for Secure and Trusted Agricultural Product Traceability System",2022,"Security and Communication Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123992012&origin=inward",186,"2022-06-13 20:08:57","Article","10.1155/2022/2958963","1939-0114","https://api.elsevier.com/content/abstract/scopus_id/85123992012",2022,,,,0,0.00,0,1,1,"","",""
0,"Z. Huang","Privacy-Enhanced Crowdsourcing Data Trading based on Blockchain and Stackelberg Game",2021,"Proceedings - 2021 IEEE 18th International Conference on Mobile Ad Hoc and Smart Systems, MASS 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123928218&origin=inward",187,"2022-06-13 20:08:57","Conference Paper","10.1109/MASS52906.2021.00089","","https://api.elsevier.com/content/abstract/scopus_id/85123928218",,,621,626,0,0.00,0,1,1,"","",""
0,"X. Chen","Research on Blockchain Privacy Protection of Enterprise Internal Control Evaluation in the Big Data Era",2021,"Proceedings - 2nd International Conference on Smart Electronics and Communication, ICOSEC 2021","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123187556&origin=inward",188,"2022-06-13 20:08:57","Conference Paper","10.1109/ICOSEC51865.2021.9591940","","https://api.elsevier.com/content/abstract/scopus_id/85123187556",,,1290,1293,0,0.00,0,1,1,"","",""
0,"L. Liu","Training Encrypted Models with Privacy-preserved Data on Blockchain",2019,"ACM International Conference Proceeding Series","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123041454&origin=inward",189,"2022-06-13 20:08:57","Conference Paper","10.1145/3387168.3387211","","https://api.elsevier.com/content/abstract/scopus_id/85123041454",,,,,0,0.00,0,1,3,"","",""
